epoch,train_loss,val_loss,mean_fg_dice,ema_fg_dice,lr,epoch_time_s
26,-0.44740045070648193,-0.4758163094520569,0.7390161156654358,0.6711580157279968,0.009530759345137247,304.5496528148651
27,-0.4390679895877838,-0.4710639715194702,0.7686975002288818,0.6809118986129761,0.009512661056254852,304.43482184410095
28,-0.46273931860923767,-0.45192772150039673,0.7376022338867188,0.6865808963775635,0.009494558940688246,304.74750232696533
29,-0.4465246796607971,-0.4761355519294739,0.7536036372184753,0.6932831406593323,0.00947645298951835,304.2029478549957
30,-0.4187152683734894,-0.5132507085800171,0.7788184285163879,0.7018367052078247,0.009458343193786321,304.4129571914673
31,-0.4260108768939972,-0.5451236963272095,0.7721457481384277,0.708867609500885,0.00944022954449327,304.6047258377075
32,-0.479042112827301,-0.5177726745605469,0.7694370746612549,0.7149245142936707,0.009422112032600018,303.71633076667786
33,-0.46654725074768066,-0.4896095395088196,0.7410101294517517,0.7175330519676208,0.009403990649026823,303.9791567325592
34,-0.4864189028739929,-0.4719310998916626,0.6856569051742554,0.714345395565033,0.009385865384653105,303.7923848628998
35,-0.4718812108039856,-0.5074979066848755,0.7558643221855164,0.7184972763061523,0.009367736230317175,303.91365146636963
36,-0.5129754543304443,-0.5172905921936035,0.7970638275146484,0.7263538837432861,0.009349603176815975,304.31063437461853
37,-0.47859683632850647,-0.5173100233078003,0.759737491607666,0.7296922206878662,0.009331466214904776,303.8138647079468
38,-0.47390565276145935,-0.5287472009658813,0.7555587291717529,0.7322788238525391,0.009313325335296928,303.9602644443512
39,-0.5014065504074097,-0.5099215507507324,0.7691225409507751,0.7359632253646851,0.009295180528663556,304.1611714363098
40,-0.48074543476104736,-0.495548814535141,0.7683268189430237,0.7391995191574097,0.009277031785633282,303.9303603172302
41,-0.5127652883529663,-0.5356490612030029,0.800686240196228,0.7453482151031494,0.00925887909679195,303.7736942768097
42,-0.4772954285144806,-0.4678736627101898,0.7683865427970886,0.7476520538330078,0.00924072245268232,304.0593948364258
43,-0.5087712407112122,-0.560394287109375,0.7750201225280762,0.7503888607025146,0.009222561843803788,304.45236682891846
44,-0.4759289622306824,-0.5020533204078674,0.7459977865219116,0.7499497532844543,0.009204397260612089,304.35515880584717
45,-0.5051809549331665,-0.4522472023963928,0.7245686054229736,0.7474116086959839,0.009186228693518995,304.13693475723267
46,-0.49203020334243774,-0.5201985836029053,0.8042688369750977,0.7530972957611084,0.009168056132892021,304.21764373779297
47,-0.5032902956008911,-0.507861316204071,0.7607691287994385,0.7538644671440125,0.009149879569054125,304.37906217575073
48,-0.49296247959136963,-0.5078964829444885,0.7486843466758728,0.7533464431762695,0.009131698992283397,304.6654028892517
49,-0.47838613390922546,-0.5309351086616516,0.7502871751785278,0.7530404925346375,0.00911351439281275,304.22641682624817
50,-0.491465300321579,-0.5096805095672607,0.7443028688430786,0.7521666884422302,0.009095325760829623,304.5208125114441
51,-0.5039735436439514,-0.4894142150878906,0.7500061988830566,0.7519506216049194,0.009077133086475645,304.5572319030762
52,-0.5146578550338745,-0.5817129611968994,0.8082049489021301,0.757576048374176,0.009058936359846346,304.26960253715515
53,-0.5136978626251221,-0.5375399589538574,0.7949084639549255,0.7613092660903931,0.009040735570990808,304.16520738601685
54,-0.5076934695243835,-0.5164293646812439,0.7763238549232483,0.7628107070922852,0.009022530709911372,304.28208923339844
55,-0.49142467975616455,-0.5158870220184326,0.7631489038467407,0.7628445029258728,0.00900432176656329,304.30041337013245
56,-0.5003871917724609,-0.5542528033256531,0.7870436906814575,0.7652643918991089,0.008986108730854411,304.15347361564636
57,-0.5242699980735779,-0.5024309158325195,0.7834625840187073,0.7670841813087463,0.008967891592644845,304.35125279426575
58,-0.5239061117172241,-0.5348145961761475,0.8232713937759399,0.7727028727531433,0.008949670341746629,304.22278213500977
59,-0.507396936416626,-0.5556172728538513,0.7822871208190918,0.7736612558364868,0.008931444967923387,303.7529296875
60,-0.5153934359550476,-0.4772377014160156,0.6980797648429871,0.7661030292510986,0.00891321546089,304.04919028282166
61,-0.48274660110473633,-0.4973326623439789,0.7329144477844238,0.7627841234207153,0.008894981810312246,304.12305998802185
62,-0.4716778099536896,-0.5777652263641357,0.799340546131134,0.7664397358894348,0.008876744005806469,304.0955169200897
63,-0.5408709049224854,-0.5231558084487915,0.757291853427887,0.7655249238014221,0.00885850203693922,303.7863726615906
64,-0.4811251163482666,-0.5047493577003479,0.752821683883667,0.7642545700073242,0.008840255893226907,304.3102104663849
65,-0.5203796625137329,-0.5429820418357849,0.7637730836868286,0.7642064094543457,0.008822005564135439,304.30718302726746
66,-0.5200002789497375,-0.5047863125801086,0.7330005168914795,0.7610858082771301,0.008803751039079861,304.33613991737366
67,-0.5252833962440491,-0.5378654599189758,0.8078983426094055,0.7657670974731445,0.008785492307423998,303.83893179893494
68,-0.5405223965644836,-0.5407425165176392,0.7852249145507812,0.7677128911018372,0.008767229358480086,304.1039388179779
69,-0.5212600231170654,-0.4528506398200989,0.7207856774330139,0.7630201578140259,0.008748962181508392,304.0986330509186
70,-0.5015181303024292,-0.5246891379356384,0.7410383224487305,0.7608219385147095,0.00873069076571686,304.23603200912476
71,-0.5251889228820801,-0.4994904696941376,0.7656183838844299,0.7613015174865723,0.008712415100260714,304.1400821208954
72,-0.5255019664764404,-0.4692506790161133,0.785413384437561,0.7637127041816711,0.008694135174242088,304.25391030311584
73,-0.5335468053817749,-0.5020771622657776,0.7798029780387878,0.765321671962738,0.00867585097670964,304.93159914016724
74,-0.5274266600608826,-0.5195293426513672,0.7519045472145081,0.7639799118041992,0.008657562496658165,304.6232783794403
75,-0.5205972194671631,-0.5438939929008484,0.8232523202896118,0.7699071168899536,0.008639269723028191,304.4013075828552
76,-0.5390418171882629,-0.5409218668937683,0.8049123287200928,0.7734076380729675,0.008620972644705602,304.8492829799652
77,-0.5249435305595398,-0.5096256136894226,0.789849579334259,0.7750518321990967,0.008602671250521225,304.5711417198181
78,-0.509674072265625,-0.5404170751571655,0.7655511498451233,0.774101734161377,0.00858436552925043,305.05875992774963
79,-0.5189192891120911,-0.5670316815376282,0.7939727306365967,0.7760887742042542,0.008566055469612725,304.7634575366974
80,-0.5107075572013855,-0.5747449398040771,0.7907134890556335,0.7775512337684631,0.008547741060271343,304.44574666023254
81,-0.5309407114982605,-0.5317211747169495,0.7839046120643616,0.778186559677124,0.008529422289832824,305.6622042655945
82,-0.5543877482414246,-0.5621587634086609,0.795029878616333,0.779870867729187,0.008511099146846599,304.73667097091675
83,-0.5271856188774109,-0.5088434815406799,0.7790393233299255,0.7797876596450806,0.008492771619804565,305.5036931037903
84,-0.527613639831543,-0.5145576596260071,0.7140144109725952,0.7732102870941162,0.008474439697140658,304.88442969322205
85,-0.5174738168716431,-0.5545684695243835,0.7876859903335571,0.7746578454971313,0.00845610336723042,305.02291536331177
86,-0.519346296787262,-0.5072582960128784,0.7692511081695557,0.774117112159729,0.008437762618390562,304.5644543170929
87,-0.5240573287010193,-0.4822651743888855,0.7321171164512634,0.7699171304702759,0.008419417438878526,304.41280221939087
88,-0.5402641892433167,-0.5201748013496399,0.778509795665741,0.7707763910293579,0.00840106781689204,304.8849699497223
89,-0.5277072787284851,-0.5005373358726501,0.7893558144569397,0.7726342678070068,0.008382713740568662,304.5507872104645
90,-0.5221342444419861,-0.5545412302017212,0.7839227318763733,0.7737630605697632,0.008364355197985339,304.8981738090515
91,-0.5068292617797852,-0.5382516384124756,0.7958990931510925,0.7759766578674316,0.008345992177157936,304.94124937057495
92,-0.5369699597358704,-0.6039867997169495,0.7892399430274963,0.7773029804229736,0.00832762466604078,304.6210677623749
93,-0.5434754490852356,-0.5541890263557434,0.7859820127487183,0.7781708836555481,0.008309252652526187,305.3425998687744
94,-0.5137083530426025,-0.4897955358028412,0.7361920475959778,0.7739729881286621,0.008290876124443998,305.2984719276428
95,-0.5403315424919128,-0.5171394348144531,0.7412152290344238,0.7706971764564514,0.008272495069561094,305.0972695350647
96,-0.5360024571418762,-0.5345052480697632,0.7693340182304382,0.7705608010292053,0.00825410947558092,304.9986901283264
97,-0.5552650690078735,-0.4760545492172241,0.7161257863044739,0.7651172876358032,0.008235719330142988,305.46188163757324
98,-0.5428574085235596,-0.532296359539032,0.7767233848571777,0.7662779092788696,0.008217324620822402,305.47327065467834
99,-0.5379900932312012,-0.5331009030342102,0.7548825740814209,0.7651383876800537,0.008198925335129345,305.68579864501953
100,-0.5295940637588501,-0.5160773992538452,0.7564603686332703,0.764270544052124,0.008180521460508584,304.67206740379333
101,-0.5337954163551331,-0.4829176068305969,0.7517493367195129,0.7630183696746826,0.008162112984338965,305.7726879119873
102,-0.5514470934867859,-0.4978903830051422,0.7606761455535889,0.7627841234207153,0.008143699893932899,305.2627203464508
103,-0.5223493576049805,-0.5578816533088684,0.7824391722679138,0.7647495865821838,0.008125282176535839,305.49849224090576
104,-0.5475209951400757,-0.5677478313446045,0.8207663297653198,0.770351231098175,0.00810685981932577,305.29120230674744
105,-0.5498400330543518,-0.5384007692337036,0.7640156149864197,0.7697176933288574,0.008088432809412661,304.8783266544342
106,-0.5558539032936096,-0.5237977504730225,0.7976469993591309,0.7725106477737427,0.008070001133837955,305.3606104850769
107,-0.5533701777458191,-0.49205783009529114,0.7378796339035034,0.7690475583076477,0.008051564779574008,305.6118712425232
108,-0.5729718208312988,-0.5178444385528564,0.7807842493057251,0.7702212333679199,0.008033123733523561,305.62697196006775
109,-0.5492253303527832,-0.5448540449142456,0.7668672204017639,0.7698858380317688,0.008014677982519177,305.12136054039
110,-0.5378395915031433,-0.5007399320602417,0.7481712698936462,0.7677143812179565,0.007996227513322693,304.8771140575409
111,-0.5371059775352478,-0.5689072608947754,0.7562416195869446,0.7665671110153198,0.007977772312624648,305.5994427204132
112,-0.5199404358863831,-0.5103480815887451,0.7787109017372131,0.7677814364433289,0.00795931236704373,305.4594051837921
113,-0.5685034394264221,-0.5877349376678467,0.8194521069526672,0.7729485034942627,0.007940847663126185,305.61011123657227
114,-0.5669902563095093,-0.5093221664428711,0.764391303062439,0.7720927596092224,0.00792237818734525,304.98471117019653
115,-0.5484183430671692,-0.4839506447315216,0.7477449178695679,0.7696579694747925,0.007903903926100556,305.12406301498413
116,-0.5608868598937988,-0.5579747557640076,0.8309221267700195,0.7757843732833862,0.007885424865717545,305.75560426712036
117,-0.5346306562423706,-0.5134525895118713,0.7349996566772461,0.7717058658599854,0.007866940992446862,304.81460452079773
118,-0.5498256087303162,-0.5865528583526611,0.8131628632545471,0.7758515477180481,0.007848452292463757,305.3156068325043
119,-0.5378769636154175,-0.4799988269805908,0.7913181781768799,0.7773982286453247,0.007829958751867469,304.9248721599579
120,-0.5474718809127808,-0.5472618937492371,0.7994102835655212,0.7795994281768799,0.007811460356680608,304.67693638801575
121,-0.5683963894844055,-0.572693943977356,0.8216894865036011,0.7838084101676941,0.007792957092848531,304.70506405830383
122,-0.5596761703491211,-0.5070778727531433,0.7463916540145874,0.7800666689872742,0.007774448946238706,304.61563324928284
123,-0.5192658305168152,-0.5725389122962952,0.8045445680618286,0.7825144529342651,0.007755935902640081,304.7906379699707
124,-0.5813542604446411,-0.4986554682254791,0.7719557285308838,0.7814585566520691,0.007737417947762429,304.6227135658264
125,-0.5578673481941223,-0.5578312873840332,0.7609015703201294,0.7794028520584106,0.007718895067235705,304.80402517318726
126,-0.5509893894195557,-0.602235734462738,0.8149109482765198,0.782953679561615,0.007700367246609374,304.5133168697357
127,-0.5816690921783447,-0.516157865524292,0.7807494401931763,0.7827332019805908,0.0076818344713517565,304.4481999874115
128,-0.57399582862854,-0.5174259543418884,0.7777786254882812,0.782237708568573,0.007663296726849344,305.7710404396057
129,-0.5822540521621704,-0.5158782601356506,0.7728098630905151,0.7812949419021606,0.007644753998406123,305.4892854690552
130,-0.5447095632553101,-0.5311948657035828,0.7694830298423767,0.780113697052002,0.007626206271242884,305.51203513145447
131,-0.5290595889091492,-0.5175687670707703,0.802172839641571,0.7823196053504944,0.0076076535304965215,304.6944398880005
132,-0.5833757519721985,-0.5569595098495483,0.7719041109085083,0.7812780141830444,0.007589095761219332,304.87463331222534
133,-0.5863641500473022,-0.5928835868835449,0.8393137454986572,0.7870815992355347,0.007570532948378305,305.1533269882202
134,-0.5613288283348083,-0.5798099040985107,0.8117828965187073,0.7895517349243164,0.0075519650768543925,305.62981057167053
135,-0.5703821778297424,-0.5277672410011292,0.747664749622345,0.7853630185127258,0.007533392131441786,304.61800956726074
136,-0.5610118508338928,-0.5759600400924683,0.819336473941803,0.7887603044509888,0.0075148140968471855,304.64696764945984
137,-0.5635423064231873,-0.5564635992050171,0.790187656879425,0.788902997970581,0.00749623095768904,305.38931012153625
138,-0.5728977918624878,-0.5439178943634033,0.8157927393913269,0.7915919423103333,0.007477642698496805,305.70743203163147
139,-0.5595266819000244,-0.5436088442802429,0.752039909362793,0.7876367568969727,0.007459049303710179,305.2586781978607
140,-0.538329541683197,-0.5631464123725891,0.7938107848167419,0.7882541418075562,0.0074404507576783276,304.47815918922424
141,-0.5604277849197388,-0.5509088039398193,0.7752758860588074,0.7869563102722168,0.007421847044659109,305.7664964199066
142,-0.5741205811500549,-0.498028039932251,0.8002508282661438,0.7882857322692871,0.007403238148818282,305.5770308971405
143,-0.5648847818374634,-0.5270745754241943,0.8083945512771606,0.7902966141700745,0.00738462405422871,305.9609315395355
144,-0.5629759430885315,-0.4985618591308594,0.7909504771232605,0.7903620004653931,0.007366004744869555,304.35317730903625
145,-0.5739001035690308,-0.5451555848121643,0.811625063419342,0.7924882769584656,0.007347380204625457,305.3529632091522
146,-0.5386790633201599,-0.5467175841331482,0.7672123908996582,0.7899606823921204,0.007328750417285716,305.1588456630707
147,-0.5837893486022949,-0.613192081451416,0.7868890762329102,0.7896535396575928,0.007310115366543449,304.77221179008484
148,-0.5535197854042053,-0.5816883444786072,0.766926109790802,0.7873808145523071,0.0072914750359947544,304.8407998085022
149,-0.5508090853691101,-0.5393845438957214,0.7775591611862183,0.7863986492156982,0.007272829409137847,305.83416056632996
150,-0.5890966653823853,-0.512154221534729,0.7817190289497375,0.7859306931495667,0.007254178469372199,304.46554708480835
151,-0.5541804432868958,-0.564950168132782,0.815491795539856,0.7888867855072021,0.00723552219999767,304.69732117652893
152,-0.5659286975860596,-0.5136448740959167,0.7635462880134583,0.7863526940345764,0.007216860584213608,305.8661880493164
153,-0.5813699960708618,-0.5511660575866699,0.7880126237869263,0.7865186929702759,0.007198193605117973,304.5303957462311
154,-0.5759184956550598,-0.5076049566268921,0.7967382073402405,0.78754061460495,0.007179521245706413,305.6721541881561
155,-0.5959967970848083,-0.5674473643302917,0.7970226407051086,0.7884888052940369,0.007160843488871357,305.696165561676
156,-0.5808786749839783,-0.5267125964164734,0.7466557621955872,0.7843054533004761,0.007142160317401089,304.59797263145447
157,-0.5730913877487183,-0.5360692739486694,0.7802357077598572,0.7838984131813049,0.0071234717139788,304.8146960735321
158,-0.5946376919746399,-0.5526365637779236,0.8171106576919556,0.7872195839881897,0.007104777661181647,305.8862669467926
159,-0.5631876587867737,-0.5762369632720947,0.8070608377456665,0.7892036437988281,0.0070860781414797906,305.89951181411743
160,-0.6084995269775391,-0.5374504327774048,0.7810041308403015,0.7883837223052979,0.007067373137235416,304.30647921562195
161,-0.5780659317970276,-0.5504204034805298,0.8063847422599792,0.7901837825775146,0.0070486626307017545,305.8546941280365
162,-0.5829356908798218,-0.567240297794342,0.7841446995735168,0.7895798683166504,0.0070299466040220845,305.6295506954193
163,-0.5899506211280823,-0.5175665020942688,0.8122836351394653,0.791850209236145,0.007011225039228726,306.1535224914551
164,-0.5719482898712158,-0.5706580877304077,0.7903906106948853,0.7917041778564453,0.006992497918242011,304.71210622787476
165,-0.5788075923919678,-0.5282350778579712,0.8086865544319153,0.793402373790741,0.006973765222869263,304.666054725647
166,-0.574107825756073,-0.5536859035491943,0.8004451394081116,0.7941066026687622,0.006955026934803738,304.8709251880646
167,-0.5541319847106934,-0.5495706796646118,0.8162343502044678,0.7963193655014038,0.006936283035623581,304.55937814712524
168,-0.5492927432060242,-0.5983664989471436,0.8131889700889587,0.7980062961578369,0.006917533506790733,304.6570944786072
169,-0.5900540351867676,-0.5229400396347046,0.7728592157363892,0.7954915761947632,0.006898778329649869,304.7035427093506
170,-0.569185197353363,-0.58858722448349,0.7933050394058228,0.7952728867530823,0.006880017485427282,304.7075572013855
171,-0.5787144899368286,-0.6479350924491882,0.8163865804672241,0.7973842024803162,0.006861250955229781,304.44793796539307
172,-0.584409773349762,-0.5528882145881653,0.8299456238746643,0.800640344619751,0.0068424787200435586,304.4932460784912
173,-0.5798618197441101,-0.5407513380050659,0.8022541999816895,0.800801694393158,0.006823700760733055,304.3413436412811
174,-0.5855258703231812,-0.5379686951637268,0.7510142922401428,0.7958229184150696,0.0068049170580398,304.4609022140503
175,-0.5793384909629822,-0.553872287273407,0.8071274757385254,0.7969533205032349,0.006786127592581251,305.8306429386139
176,-0.5984102487564087,-0.6214259266853333,0.8207770586013794,0.7993356585502625,0.0067673323448495986,305.66168999671936
177,-0.6028693318367004,-0.5822086930274963,0.8018361926078796,0.7995857000350952,0.006748531295210577,305.53117752075195
178,-0.5807240605354309,-0.5721707344055176,0.8283388018608093,0.8024609684944153,0.006729724423902248,304.65361618995667
179,-0.6030491590499878,-0.5936359167098999,0.8135706186294556,0.8035719394683838,0.006710911711033769,305.8800506591797
180,-0.5688029527664185,-0.5189099311828613,0.7669147253036499,0.7999061942100525,0.006692093136584149,305.28724479675293
181,-0.5908656120300293,-0.5500347018241882,0.8325620293617249,0.8031717538833618,0.006673268680400988,304.6528103351593
182,-0.5822843909263611,-0.5919264554977417,0.7785876393318176,0.800713300704956,0.006654438322199203,304.8076717853546
183,-0.5747433304786682,-0.6241835951805115,0.7862429618835449,0.7992662787437439,0.006635602041559724,305.52675437927246
184,-0.5973605513572693,-0.5809617042541504,0.8240594267845154,0.8017455339431763,0.006616759817928201,305.73240089416504
185,-0.594664454460144,-0.5626012682914734,0.8300626277923584,0.8045772314071655,0.0065979116306136565,305.84722447395325
186,-0.5571644306182861,-0.5486891865730286,0.7892236113548279,0.8030418157577515,0.006579057458787158,304.8199472427368
187,-0.5902105569839478,-0.49885204434394836,0.7912678122520447,0.8018643856048584,0.0065601972814804425,304.7580819129944
188,-0.5947499871253967,-0.5461304187774658,0.8289050459861755,0.8045684099197388,0.006541331077584547,304.40943479537964
189,-0.5989069938659668,-0.5567271709442139,0.808753252029419,0.8049868941307068,0.006522458825848402,306.236154794693
190,-0.5424613356590271,-0.5972170829772949,0.8195802569389343,0.8064461946487427,0.0065035805048774195,305.1160087585449
191,-0.5761585235595703,-0.5584195852279663,0.8165923953056335,0.8074607849121094,0.006484696093132058,304.7810664176941
192,-0.5656646490097046,-0.5333486199378967,0.7824444770812988,0.8049591183662415,0.006465805568926364,305.293253660202
193,-0.5556811094284058,-0.5427904725074768,0.8168725371360779,0.8061504364013672,0.006446908910426501,305.5941414833069
194,-0.5706424713134766,-0.5734989643096924,0.8053220510482788,0.8060675859451294,0.006428006095649255,304.8451917171478
195,-0.5768227577209473,-0.5933366417884827,0.8527659773826599,0.8107374310493469,0.006409097102460522,304.8529133796692
196,-0.5898628830909729,-0.6145616769790649,0.8151726722717285,0.8111809492111206,0.006390181908573774,304.7782406806946
197,-0.6049833297729492,-0.5578107833862305,0.7332615852355957,0.8033890128135681,0.006371260491548504,304.69307565689087
198,-0.5787374973297119,-0.5470941066741943,0.7914465665817261,0.8021947741508484,0.006352332828788648,304.79016852378845
199,-0.576926589012146,-0.5311027765274048,0.8112746477127075,0.8031027317047119,0.0063333988975409925,304.7577440738678
200,-0.6001289486885071,-0.5373527407646179,0.7843248844146729,0.801224946975708,0.006314458674893553,304.5446012020111
201,-0.5880706906318665,-0.533456027507782,0.8172057271003723,0.802823007106781,0.006295512137773931,304.2569386959076
202,-0.5813377499580383,-0.5375701189041138,0.805472731590271,0.8030879497528076,0.006276559262947659,304.67089343070984
203,-0.5890399217605591,-0.5908165574073792,0.7904434204101562,0.8018234968185425,0.0062576000270165005,306.20324754714966
204,-0.5986996293067932,-0.5316762328147888,0.8003286123275757,0.8016740083694458,0.006238634406416755,304.6336398124695
205,-0.5961857438087463,-0.5766097903251648,0.8244290947914124,0.8039494752883911,0.006219662377417515,305.1025378704071
206,-0.5999053716659546,-0.5812607407569885,0.816161572933197,0.8051706552505493,0.006200683916118908,305.74829053878784
207,-0.5999535918235779,-0.5469688773155212,0.8022857904434204,0.8048821091651917,0.006181698998450326,305.56942343711853
208,-0.60538649559021,-0.5625168085098267,0.8139665722846985,0.8057905435562134,0.006162707600168605,305.5457065105438
209,-0.6272369027137756,-0.5892142057418823,0.8197802305221558,0.8071894645690918,0.006143709696856199,304.7444145679474
210,-0.5873150825500488,-0.5571757555007935,0.8016692996025085,0.8066374063491821,0.006124705263919325,305.0288836956024
211,-0.5768824219703674,-0.6087455153465271,0.8068514466285706,0.8066588044166565,0.00610569427658607,305.8501121997833
212,-0.5793114304542542,-0.5926267504692078,0.8060132265090942,0.8065942525863647,0.006086676709904492,305.3798487186432
213,-0.5966836214065552,-0.5940399765968323,0.8048596978187561,0.8064208030700684,0.006067652538740669,304.8553717136383
214,-0.601119875907898,-0.5735742449760437,0.834320604801178,0.8092107772827148,0.006048621737776744,306.1587498188019
215,-0.5720493197441101,-0.5640523433685303,0.8169025182723999,0.8099799156188965,0.0060295842815089205,306.04820585250854
216,-0.620971143245697,-0.5001569986343384,0.7739450931549072,0.8063763976097107,0.006010540144245451,304.44906783103943
217,-0.6096678376197815,-0.5197632312774658,0.7832105755805969,0.8040598034858704,0.005991489300104575,306.2303845882416
218,-0.5622013211250305,-0.566832423210144,0.8082645535469055,0.804480254650116,0.005972431723012443,305.943284034729
219,-0.5889011025428772,-0.5604232549667358,0.7928991317749023,0.8033221364021301,0.005953367386701004,305.71794295310974
220,-0.5759357810020447,-0.5423784852027893,0.7974873185157776,0.8027386665344238,0.00593429626470586,304.6484854221344
221,-0.5731381773948669,-0.5546201467514038,0.8020156025886536,0.8026663661003113,0.005915218330364093,306.2190787792206
222,-0.5749759674072266,-0.5644115209579468,0.7849814891815186,0.8008978366851807,0.00589613355681206,305.63056993484497
223,-0.6050103306770325,-0.5797166228294373,0.802204966545105,0.8010285496711731,0.005877041916983154,305.18437480926514
224,-0.5937201976776123,-0.603693425655365,0.8075921535491943,0.8016849160194397,0.005857943383605531,304.5151836872101
225,-0.586134135723114,-0.5987086892127991,0.8277469277381897,0.8042911291122437,0.0058388379291998025,305.96304392814636
226,-0.6158632636070251,-0.534251868724823,0.833817720413208,0.8072437644004822,0.005819725526076704,304.64709854125977
227,-0.6123323440551758,-0.5520931482315063,0.8241996765136719,0.8089393377304077,0.005800606146334708,305.11956691741943
228,-0.5904931426048279,-0.5862978100776672,0.7783654928207397,0.8058819770812988,0.0057814797618576195,306.035612821579
229,-0.587348997592926,-0.5548612475395203,0.7928840517997742,0.8045821785926819,0.005762346344312134,305.95760345458984
230,-0.625267505645752,-0.5624037384986877,0.794384777545929,0.8035624027252197,0.005743205865145341,307.0143949985504
231,-0.5947638154029846,-0.5451155304908752,0.75989830493927,0.7991960048675537,0.005724058295582214,306.23812103271484
232,-0.6052922010421753,-0.565818727016449,0.8144935965538025,0.8007256984710693,0.005704903606623043,305.4928104877472
233,-0.6274258494377136,-0.6004501581192017,0.8120432496070862,0.8018574714660645,0.005685741769040841,305.963924407959
234,-0.585055410861969,-0.563883364200592,0.7684099078178406,0.7985126972198486,0.005666572753378694,304.678742647171
235,-0.6071503758430481,-0.6271256804466248,0.8271657824516296,0.8013780117034912,0.005647396529947098,305.05854773521423
236,-0.6203523278236389,-0.5547997951507568,0.803388774394989,0.8015790581703186,0.0056282130688212195,305.79118847846985
237,-0.6058867573738098,-0.6236177682876587,0.8392607569694519,0.805347204208374,0.005609022339838142,304.29051089286804
238,-0.6098288893699646,-0.6114475131034851,0.8306564688682556,0.8078780770301819,0.005589824312594061,306.16258454322815
239,-0.6089624166488647,-0.5957430005073547,0.794546902179718,0.8065448999404907,0.005570618956441421,305.4933567047119
240,-0.5989770293235779,-0.6211870908737183,0.8261653780937195,0.808506965637207,0.0055514062404860365,305.1362588405609
241,-0.5875501036643982,-0.5585551261901855,0.766859233379364,0.8043421506881714,0.005532186133584137,304.3750989437103
242,-0.6210163831710815,-0.591898500919342,0.8263226747512817,0.8065401315689087,0.005512958604339385,304.2189464569092
243,-0.6034879088401794,-0.5535716414451599,0.8052975535392761,0.806415855884552,0.005493723621099843,304.0081307888031
244,-0.6028031706809998,-0.5883105993270874,0.8205761313438416,0.8078318238258362,0.005474481151954883,304.22036147117615
245,-0.5878755450248718,-0.5968953967094421,0.8342193961143494,0.8104705810546875,0.005455231164732058,304.2823534011841
