epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
149,0.00865,-0.5101,-0.5182,0.7886,222.02,
150,0.00864,-0.5427,-0.5298,0.7627,222.72,
151,0.00863,-0.508,-0.5003,0.771,221.72,
152,0.00862,-0.4953,-0.5173,0.7765,221.53,
153,0.00861,-0.5279,-0.5862,0.8218,222.59,0.780200005
154,0.0086,-0.567,-0.5547,0.7905,221.03,0.781199992
155,0.00859,-0.5473,-0.5615,0.8297,219.95,0.78609997
156,0.00858,-0.5307,-0.4823,0.7951,222.71,0.787
157,0.00858,-0.5383,-0.5895,0.7901,220.14,0.787299991
158,0.00857,-0.5119,-0.5054,0.7824,219.44,
159,0.00856,-0.5528,-0.5279,0.7904,220.78,
160,0.00855,-0.5621,-0.5524,0.7753,222.35,
161,0.00854,-0.5489,-0.5264,0.7751,220.26,
162,0.00853,-0.5209,-0.4838,0.7776,222.66,
163,0.00852,-0.5001,-0.5464,0.7951,222.04,
164,0.00851,-0.5218,-0.5169,0.785,221.85,
165,0.0085,-0.5383,-0.5565,0.7762,221.24,
166,0.00849,-0.5236,-0.5722,0.7664,220.91,
167,0.00848,-0.5506,-0.5586,0.7816,219.79,
168,0.00847,-0.5314,-0.5707,0.7996,222.05,
169,0.00847,-0.4978,-0.536,0.7756,221.79,
170,0.00846,-0.5169,-0.5223,0.8051,220.88,
171,0.00845,-0.5298,-0.5008,0.7977,221.68,
172,0.00844,-0.5505,-0.5387,0.8132,222.23,0.789399981
173,0.00843,-0.5428,-0.5634,0.7605,221.55,
174,0.00842,-0.5501,-0.5331,0.7898,222.41,
175,0.00841,-0.5287,-0.5504,0.835,222.97,0.791599989
176,0.0084,-0.5208,-0.5525,0.7703,222.67,
177,0.00839,-0.532,-0.5509,0.7283,247.8,
178,0.00838,-0.5382,-0.5129,0.7914,268.72,
179,0.00837,-0.547,-0.5836,0.785,222.62,
180,0.00836,-0.5279,-0.485,0.6908,221.73,
181,0.00836,-0.5388,-0.519,0.7744,428.87,
182,0.00835,-0.543,-0.5159,0.7679,223.26,
183,0.00834,-0.5146,-0.4674,0.7771,222.91,
184,0.00833,-0.5182,-0.5516,0.7809,221.93,
185,0.00832,-0.5267,-0.566,0.7592,221.91,
186,0.00831,-0.5281,-0.5098,0.7538,223.79,
187,0.0083,-0.5555,-0.4987,0.7363,217.08,
188,0.00829,-0.5347,-0.5635,0.7972,217.87,
189,0.00828,-0.5622,-0.5325,0.8038,218.8,
190,0.00827,-0.5479,-0.5223,0.8295,223.02,
191,0.00826,-0.5342,-0.5138,0.7551,344.85,
192,0.00825,-0.555,-0.5475,0.7886,371.35,
193,0.00824,-0.543,-0.5784,0.807,257.03,
194,0.00824,-0.5679,-0.5643,0.8282,227.19,
195,0.00823,-0.5437,-0.5103,0.736,219.91,
196,0.00822,-0.5402,-0.5579,0.8302,225.46,
197,0.00821,-0.5495,-0.529,0.8325,224.24,
198,0.0082,-0.5512,-0.5268,0.7763,401.5,
199,0.00819,-0.5623,-0.4798,0.7966,269.91,
200,0.00818,-0.5218,-0.5758,0.8119,227.5,0.792100012
201,0.0063,-0.5553,-0.5421,0.7766,224.88,
202,0.00628,-0.5333,-0.5476,0.8081,214.18,0.792299986
203,0.00626,-0.5511,-0.537,0.7908,214.38,
204,0.00624,-0.5532,-0.5312,0.7984,214.5,0.792800009
205,0.00622,-0.5622,-0.5341,0.7819,214.21,
206,0.0062,-0.5788,-0.5624,0.8345,214.46,0.796000004
207,0.00618,-0.5499,-0.4875,0.7717,214.52,
208,0.00616,-0.5598,-0.5688,0.8114,214.18,
209,0.00614,-0.5461,-0.5352,0.7743,214.19,
210,0.00612,-0.5638,-0.4995,0.7846,214.4,
211,0.00611,-0.5714,-0.5421,0.8151,214.2,
212,0.00609,-0.5843,-0.577,0.8235,213.99,0.797500014
213,0.00607,-0.5798,-0.5453,0.7885,214.11,
214,0.00605,-0.5638,-0.5389,0.7731,214.31,
215,0.00603,-0.5897,-0.5468,0.7376,214.37,
216,0.00601,-0.5543,-0.5326,0.7603,214.55,
217,0.00599,-0.5529,-0.5395,0.7928,214.35,
218,0.00597,-0.586,-0.519,0.7927,214.37,
219,0.00595,-0.5798,-0.526,0.8028,214.43,
220,0.00593,-0.5813,-0.5479,0.8087,214.4,
221,0.00592,-0.5567,-0.5259,0.7483,214.68,
222,0.0059,-0.5852,-0.5765,0.8364,214.37,
223,0.00588,-0.5688,-0.5713,0.8023,214.2,
224,0.00586,-0.5737,-0.5712,0.814,214.5,
225,0.00584,-0.5782,-0.5871,0.8293,214.29,0.798099995
226,0.00582,-0.5785,-0.5728,0.818,214.45,0.800100029
227,0.0058,-0.5826,-0.5134,0.81,214.92,0.801100016
228,0.00578,-0.569,-0.5366,0.8313,216.54,0.804099977
229,0.00576,-0.5843,-0.5238,0.7586,214.23,
230,0.00574,-0.5688,-0.5914,0.7945,214.43,
231,0.00572,-0.5773,-0.5827,0.7861,214.38,
232,0.0057,-0.562,-0.54,0.779,215.82,
233,0.00569,-0.5592,-0.5762,0.8057,219.56,
234,0.00567,-0.5823,-0.6026,0.8173,225.04,
235,0.00565,-0.6047,-0.5688,0.7756,223.01,
236,0.00563,-0.5927,-0.5329,0.7852,214.33,
237,0.00561,-0.5794,-0.5508,0.8164,214.37,
238,0.00559,-0.5812,-0.5407,0.7822,214.48,
239,0.00557,-0.5681,-0.6192,0.8329,216.07,
240,0.00555,-0.5794,-0.6195,0.8356,220.59,
241,0.00553,-0.5811,-0.5596,0.8304,215.15,0.805999994
242,0.00551,-0.5613,-0.5162,0.7195,215.66,
243,0.00549,-0.5727,-0.5624,0.8111,216.73,
244,0.00547,-0.5955,-0.5508,0.7772,216.46,
245,0.00546,-0.5678,-0.5865,0.7953,217.01,
246,0.00544,-0.5829,-0.5885,0.8234,218.49,
247,0.00542,-0.5622,-0.5265,0.8072,219.2,
248,0.0054,-0.5804,-0.5965,0.8081,219.54,
249,0.00538,-0.5634,-0.6276,0.8217,219.04,
250,0.00536,-0.5589,-0.5416,0.8146,219.93,
251,0.00534,-0.6071,-0.541,0.8126,218.17,
252,0.00532,-0.6107,-0.5439,0.7789,220.51,
253,0.0053,-0.5996,-0.5705,0.798,220.3,
254,0.00528,-0.5937,-0.5645,0.7571,219.94,
255,0.00526,-0.5563,-0.5428,0.804,221.44,
256,0.00524,-0.5941,-0.5337,0.7877,222.15,
257,0.00522,-0.5931,-0.5305,0.7944,220.54,
258,0.0052,-0.5672,-0.5092,0.7523,218.85,
259,0.00518,-0.5598,-0.5519,0.7829,221.98,
260,0.00517,-0.5417,-0.5436,0.7943,221.68,
261,0.00515,-0.5558,-0.5163,0.789,220.94,
262,0.00513,-0.5922,-0.549,0.7974,220.84,
263,0.00511,-0.5826,-0.5968,0.789,221.18,
264,0.00509,-0.5923,-0.5639,0.7956,220.76,
265,0.00507,-0.5855,-0.6102,0.8352,224.34,
266,0.00505,-0.5984,-0.5916,0.8267,222.91,
267,0.00503,-0.5762,-0.5737,0.8025,225.51,
268,0.00501,-0.5797,-0.516,0.84,224.92,
269,0.00499,-0.5916,-0.5855,0.8125,223.83,
270,0.00497,-0.5929,-0.523,0.7983,225.44,
271,0.00495,-0.5849,-0.6593,0.8259,224.83,0.806200027
272,0.00493,-0.5783,-0.6475,0.832,226.3,0.808799982
273,0.00491,-0.6017,-0.59,0.81,224.63,0.808899999
274,0.00489,-0.588,-0.5483,0.7975,223.95,
275,0.00487,-0.6128,-0.5364,0.7582,225.62,
276,0.00485,-0.6046,-0.5911,0.8129,224.89,
277,0.00484,-0.5601,-0.5365,0.7944,222.08,
278,0.00482,-0.586,-0.5736,0.7987,221.54,
279,0.0048,-0.5914,-0.6234,0.8381,224.75,
280,0.00478,-0.5979,-0.5788,0.8004,224.79,
281,0.00476,-0.574,-0.5688,0.7936,224.57,
282,0.00474,-0.5941,-0.6332,0.8499,225.86,
283,0.00472,-0.6084,-0.5496,0.8217,224.18,0.810100019
284,0.0047,-0.5678,-0.5292,0.7976,225.71,
285,0.00468,-0.591,-0.5386,0.7946,226.94,
286,0.00466,-0.5987,-0.5671,0.8315,226.01,
287,0.00464,-0.5862,-0.5614,0.8204,223.34,0.810899973
288,0.00462,-0.5936,-0.5861,0.8404,225.78,0.813899994
289,0.0046,-0.5938,-0.5471,0.7968,223.68,
290,0.00458,-0.5787,-0.5489,0.7839,225.16,
291,0.00456,-0.5649,-0.588,0.7944,223.32,
292,0.00454,-0.5833,-0.534,0.8087,224.8,
293,0.00452,-0.5928,-0.5641,0.7592,226.1,
294,0.0045,-0.5719,-0.564,0.7992,226.03,
295,0.00448,-0.5956,-0.596,0.8002,227.64,
296,0.00446,-0.5757,-0.5945,0.7935,227.13,
297,0.00444,-0.5813,-0.5899,0.8209,225.52,
298,0.00442,-0.5908,-0.5899,0.7953,225.77,
299,0.0044,-0.5929,-0.5659,0.7474,225.53,
300,0.00438,-0.6034,-0.5468,0.7886,226.16,
301,0.00436,-0.6057,-0.5775,0.7941,226.39,
302,0.00434,-0.6063,-0.6178,0.8196,225.22,
303,0.00432,-0.5719,-0.593,0.8152,226.77,
304,0.0043,-0.5871,-0.5843,0.8346,224.91,
305,0.00429,-0.5971,-0.5575,0.8063,225.01,
306,0.00427,-0.6022,-0.5355,0.7965,227.6,
307,0.00425,-0.5956,-0.5672,0.7793,228.07,
308,0.00423,-0.5719,-0.5493,0.7778,224.38,
309,0.00421,-0.6021,-0.5724,0.8323,223.57,
310,0.00419,-0.6044,-0.5933,0.8438,226.12,
311,0.00417,-0.5995,-0.6086,0.8106,225.79,
312,0.00415,-0.5981,-0.6175,0.8278,228.89,
313,0.00413,-0.609,-0.5068,0.7604,224.08,
314,0.00411,-0.5922,-0.5708,0.8029,232.16,
315,0.00409,-0.5988,-0.6097,0.8,221.58,
316,0.00407,-0.6118,-0.5612,0.8031,224.52,
317,0.00405,-0.5732,-0.5676,0.7944,228.2,
318,0.00403,-0.5767,-0.585,0.792,223.97,
319,0.00401,-0.5864,-0.5543,0.801,224.65,
320,0.00399,-0.5941,-0.5324,0.7212,224.95,
321,0.00397,-0.6105,-0.5592,0.7953,226.05,
322,0.00395,-0.5783,-0.5166,0.7633,224.08,
323,0.00393,-0.5795,-0.5314,0.8286,225.44,
324,0.00391,-0.605,-0.5364,0.7848,221.71,
325,0.00389,-0.5864,-0.6051,0.8251,224.26,
326,0.00387,-0.6015,-0.5777,0.8359,224.89,
327,0.00385,-0.5757,-0.624,0.8172,224.79,
328,0.00383,-0.6116,-0.5834,0.796,224.36,
329,0.00381,-0.5943,-0.5998,0.8435,226.23,
330,0.00379,-0.6234,-0.5269,0.7924,225.58,
331,0.00377,-0.5989,-0.5265,0.814,225.18,
332,0.00375,-0.5951,-0.5719,0.7972,224.71,
333,0.00373,-0.5973,-0.5381,0.806,227.08,
334,0.00371,-0.6177,-0.5238,0.8298,225.82,
335,0.00369,-0.6081,-0.5492,0.8089,223.9,
336,0.00367,-0.6019,-0.6312,0.838,225.93,
337,0.00365,-0.6032,-0.5457,0.8246,223.88,
338,0.00363,-0.5947,-0.6226,0.8249,225.01,
339,0.00361,-0.618,-0.574,0.8185,224.67,
340,0.00359,-0.59,-0.5778,0.8076,224.19,
341,0.00357,-0.5911,-0.5801,0.8315,222.93,0.814899981
342,0.00355,-0.611,-0.5506,0.8186,223.11,0.815299988
343,0.00353,-0.6036,-0.6406,0.8561,222.44,0.819400012
344,0.00351,-0.5842,-0.6041,0.7964,224.23,
345,0.00349,-0.5913,-0.4711,0.7069,221.03,
346,0.00346,-0.5574,-0.5603,0.815,222.03,
347,0.00344,-0.5843,-0.535,0.8098,223.22,
348,0.00342,-0.5856,-0.4997,0.8097,221.9,
349,0.0034,-0.6075,-0.5293,0.8356,222.06,
350,0.00338,-0.5954,-0.5728,0.8423,220.35,
351,0.00336,-0.5845,-0.5918,0.8177,221.96,
352,0.00334,-0.6122,-0.622,0.8298,223.07,
353,0.00332,-0.5976,-0.5741,0.8096,222.04,
354,0.0033,-0.5905,-0.6085,0.821,223.18,
355,0.00328,-0.595,-0.5228,0.7761,223.04,
356,0.00326,-0.6163,-0.5627,0.8002,223.3,
357,0.00324,-0.616,-0.5854,0.7934,224.3,
358,0.00322,-0.6005,-0.5577,0.8054,221.48,
359,0.0032,-0.6081,-0.5803,0.8197,224.49,
360,0.00318,-0.6142,-0.6019,0.8011,222.96,
361,0.00316,-0.6181,-0.5947,0.8185,223.37,
362,0.00314,-0.6245,-0.6015,0.8274,222.89,
363,0.00312,-0.5871,-0.6036,0.831,224.01,
364,0.0031,-0.6148,-0.5575,0.7754,224.66,
365,0.00308,-0.603,-0.5946,0.7954,223.57,
366,0.00306,-0.6116,-0.5939,0.8102,223.19,
367,0.00304,-0.5883,-0.5468,0.8344,221.71,
368,0.00302,-0.6033,-0.5239,0.7724,223.68,
369,0.003,-0.6005,-0.5635,0.818,224.59,
370,0.00297,-0.6124,-0.5986,0.8208,224.22,
371,0.00295,-0.6095,-0.567,0.8239,223.82,
372,0.00293,-0.6256,-0.5348,0.8271,222.98,
373,0.00291,-0.6074,-0.5896,0.8034,222.24,
374,0.00289,-0.6018,-0.602,0.8005,223.57,
375,0.00287,-0.6166,-0.6059,0.8221,219.95,
376,0.00285,-0.6301,-0.5834,0.816,224.52,
377,0.00283,-0.6135,-0.5695,0.7988,223.15,
378,0.00281,-0.6206,-0.5994,0.8351,222.7,
379,0.00279,-0.6309,-0.5882,0.8389,222.66,
380,0.00277,-0.6224,-0.6192,0.845,223.55,
381,0.00275,-0.6186,-0.6176,0.8422,224.05,0.82099998
382,0.00273,-0.6099,-0.5846,0.8006,223.71,
383,0.00271,-0.6015,-0.6367,0.8319,224.28,
384,0.00268,-0.6025,-0.57,0.8035,222.71,
385,0.00266,-0.6301,-0.5744,0.8365,222.21,
386,0.00264,-0.6061,-0.5519,0.8012,223.56,
387,0.00262,-0.6165,-0.5893,0.8137,223.75,
388,0.0026,-0.6059,-0.592,0.844,223.09,
389,0.00258,-0.619,-0.5934,0.8187,223.88,
390,0.00256,-0.6318,-0.5244,0.8079,224.29,
391,0.00254,-0.6089,-0.5237,0.7236,220.49,
392,0.00252,-0.6192,-0.5945,0.8456,224.51,
393,0.0025,-0.6304,-0.5901,0.8252,225.01,
394,0.00248,-0.6185,-0.6021,0.8255,224.16,
395,0.00245,-0.6257,-0.5986,0.8058,222.29,
396,0.00243,-0.6233,-0.5652,0.8547,224.04,
397,0.00241,-0.6308,-0.5643,0.8109,223.12,
398,0.00239,-0.6216,-0.592,0.8276,223.79,
399,0.00237,-0.6326,-0.5515,0.8013,220.82,
400,0.00235,-0.6315,-0.607,0.8288,230.47,
401,0.00233,-0.6081,-0.587,0.8354,305.06,
402,0.00231,-0.6334,-0.5202,0.7831,295.31,
403,0.00229,-0.6279,-0.5755,0.8172,223.59,
404,0.00226,-0.6346,-0.639,0.8196,223.95,
405,0.00224,-0.621,-0.5979,0.8013,222.97,
406,0.00222,-0.6353,-0.5836,0.8198,221.58,
407,0.0022,-0.63,-0.6056,0.8143,223.65,
408,0.00218,-0.6409,-0.57,0.8489,223.98,
409,0.00216,-0.6444,-0.6119,0.8105,223.26,
410,0.00214,-0.6538,-0.6026,0.8099,221.46,
411,0.00212,-0.6285,-0.6129,0.8197,222.09,
412,0.00209,-0.6448,-0.5947,0.8344,220.86,
413,0.00207,-0.6277,-0.5783,0.806,220.86,
414,0.00205,-0.6438,-0.554,0.7934,223.74,
415,0.00203,-0.6055,-0.6344,0.8446,221.54,
416,0.00201,-0.6395,-0.6062,0.8201,221.74,
417,0.00199,-0.6271,-0.6004,0.8124,222.79,
418,0.00196,-0.6312,-0.5991,0.8182,222.92,
419,0.00194,-0.6305,-0.5861,0.8133,223.23,
420,0.00192,-0.6406,-0.5935,0.8355,221.55,
421,0.0019,-0.6272,-0.579,0.8407,222.95,0.821399987
422,0.00188,-0.6485,-0.6125,0.8366,221.5,0.822899997
423,0.00186,-0.6462,-0.5847,0.8361,223.74,0.824199975
424,0.00184,-0.6379,-0.6197,0.8347,221.05,0.825299978
425,0.00181,-0.639,-0.5593,0.8061,223.5,
426,0.00179,-0.6484,-0.6079,0.8274,220.22,
427,0.00177,-0.6451,-0.5776,0.8318,223.93,
428,0.00175,-0.6478,-0.6062,0.8431,220.57,0.826399982
429,0.00173,-0.6415,-0.5982,0.8247,221.91,
430,0.0017,-0.6214,-0.6245,0.8285,222.2,0.826499999
431,0.00168,-0.6413,-0.6105,0.8211,222.72,
432,0.00166,-0.6414,-0.5737,0.8166,222.83,
433,0.00164,-0.6553,-0.6002,0.8323,221.28,
434,0.00162,-0.6262,-0.5911,0.8252,222.32,
435,0.00159,-0.6323,-0.627,0.8219,220.65,
436,0.00157,-0.6284,-0.6098,0.8577,222.24,0.828499973
437,0.00155,-0.6237,-0.6105,0.8197,222.17,
438,0.00153,-0.6257,-0.6017,0.8402,222.73,0.82889998
439,0.00151,-0.6499,-0.5953,0.8337,222.51,0.829400003
440,0.00148,-0.6249,-0.6078,0.8201,224.77,
441,0.00146,-0.6277,-0.6126,0.8337,224.16,
442,0.00144,-0.6533,-0.546,0.8142,223.21,
443,0.00142,-0.6471,-0.5611,0.8076,222.38,
444,0.00139,-0.6439,-0.5924,0.8228,224.32,
445,0.00137,-0.6451,-0.5612,0.8001,223.57,
446,0.00135,-0.6346,-0.5891,0.8338,223.31,
447,0.00133,-0.6366,-0.5803,0.8268,222.87,
448,0.0013,-0.663,-0.685,0.8451,223.97,
449,0.00128,-0.648,-0.6063,0.8336,223.29,
450,0.00126,-0.6411,-0.6228,0.8191,222.47,
451,0.00124,-0.6474,-0.6008,0.8328,222.09,
452,0.00121,-0.6371,-0.5974,0.8091,223.81,
453,0.00119,-0.649,-0.5933,0.8158,222.81,
454,0.00117,-0.6366,-0.6302,0.8416,224.09,
455,0.00115,-0.6604,-0.6447,0.8188,223.49,
456,0.00112,-0.6472,-0.5829,0.8119,221.69,
457,0.0011,-0.6545,-0.636,0.8246,223.08,
458,0.00108,-0.6525,-0.6017,0.8442,222.88,
459,0.00105,-0.6712,-0.5783,0.8183,224.6,
460,0.00103,-0.6629,-0.5977,0.8158,223.36,
461,0.00101,-0.6444,-0.57,0.8156,224.94,
462,0.00098,-0.6576,-0.5919,0.8102,220.78,
463,0.00096,-0.6613,-0.646,0.8357,222.66,
464,0.00094,-0.6468,-0.6099,0.8321,222.32,
