epoch,train_loss,val_loss,mean_fg_dice,ema_fg_dice,lr,epoch_time_s,instance_alpha,instance_raw_loss
68,-0.18135124444961548,-0.19367069005966187,0.8174999356269836,0.7967435121536255,0.0075148140968471855,238.03861165046692,0.6,0.8844946026802063
69,-0.19873420894145966,-0.19073623418807983,0.7357496023178101,0.790644109249115,0.007477642698496805,238.11531400680542,0.6,0.8389420509338379
70,-0.1511136144399643,-0.1975572258234024,0.8012087941169739,0.791700541973114,0.0074404507576783276,237.2549979686737,0.6,0.3504903018474579
71,-0.19087792932987213,-0.2301720827817917,0.8109912276268005,0.7936296463012695,0.007403238148818282,237.7142460346222,0.6,0.1887826919555664
72,-0.1900012493133545,-0.18719469010829926,0.7844702005386353,0.7927137017250061,0.007366004744869555,238.30164051055908,0.6,0.7347916960716248
73,-0.18577940762043,-0.16405072808265686,0.8105319738388062,0.7944955229759216,0.007328750417285716,237.70526885986328,0.6,0.7317242622375488
74,-0.21783193945884705,-0.22526296973228455,0.830365777015686,0.7980825304985046,0.0072914750359947544,237.47436451911926,0.6,0.738722562789917
75,-0.19224032759666443,-0.2656806409358978,0.8380775451660156,0.8020820021629333,0.007254178469372199,237.90768384933472,0.6,0.3221393823623657
76,-0.20236124098300934,-0.28146061301231384,0.809269905090332,0.8028007745742798,0.007216860584213608,238.51860904693604,0.6,0.8861554861068726
77,-0.2295883744955063,-0.19377918541431427,0.8085847496986389,0.8033791184425354,0.007179521245706413,237.84802269935608,0.6,0.553593635559082
78,-0.18663308024406433,-0.23181100189685822,0.7758055329322815,0.800621747970581,0.007142160317401089,246.61497044563293,0.6,0.13659223914146423
79,-0.172517791390419,-0.24010318517684937,0.7966922521591187,0.8002287745475769,0.007104777661181647,236.73933291435242,0.6,0.35347145795822144
80,-0.22709153592586517,-0.19691617786884308,0.75360506772995,0.7955664396286011,0.007067373137235416,237.8492636680603,0.6,0.9226997494697571
81,-0.20221029222011566,-0.1866026520729065,0.7932236790657043,0.7953321933746338,0.0070299466040220845,238.89528369903564,0.6,0.15069183707237244
82,-0.19243255257606506,-0.22492536902427673,0.7886320352554321,0.7946621775627136,0.006992497918242011,238.65887689590454,0.6,0.8163270354270935
83,-0.1867353618144989,-0.22066813707351685,0.8066709637641907,0.7958630323410034,0.006955026934803738,239.77036046981812,0.6,0.6143558025360107
84,-0.19263440370559692,-0.23724092543125153,0.7791002988815308,0.7941867113113403,0.006917533506790733,238.076087474823,0.6,0.5073577165603638
85,-0.17483386397361755,-0.22619600594043732,0.7849216461181641,0.7932601571083069,0.006880017485427282,238.1371967792511,0.6,0.8008626699447632
86,-0.16652067005634308,-0.3151019513607025,0.8154222965240479,0.7954763770103455,0.0068424787200435586,239.06035256385803,0.6,0.13348308205604553
87,-0.17535488307476044,-0.25341424345970154,0.7886331081390381,0.7947920560836792,0.0068049170580398,238.91106724739075,0.6,0.516194760799408
88,-0.16888919472694397,-0.20029380917549133,0.7881796956062317,0.794130802154541,0.0067673323448495986,239.5213942527771,0.6,0.3309093415737152
89,-0.16397546231746674,-0.1981009989976883,0.7601618766784668,0.7907338738441467,0.006729724423902248,238.29270458221436,0.6,0.9381157159805298
90,-0.1831352263689041,-0.27415984869003296,0.7998887896537781,0.791649341583252,0.006692093136584149,238.8426537513733,0.6,0.7059686779975891
91,-0.21144045889377594,-0.2772480249404907,0.8178907632827759,0.7942734360694885,0.006654438322199203,239.14643144607544,0.6,0.7450050711631775
92,-0.15662133693695068,-0.16346783936023712,0.7464870810508728,0.7894947528839111,0.006616759817928201,239.53489899635315,0.6,0.866460919380188
93,-0.20119965076446533,-0.2327757626771927,0.7912278175354004,0.7896680235862732,0.006579057458787158,239.63181018829346,0.6,0.7523131370544434
94,-0.1975710391998291,-0.1875777393579483,0.7921785712242126,0.7899190783500671,0.006541331077584547,239.01833581924438,0.6,0.9056841135025024
95,-0.21208004653453827,-0.26178091764450073,0.8290859460830688,0.7938356995582581,0.0065035805048774195,238.45903134346008,0.6,0.7783840894699097
96,-0.1859554797410965,-0.19863691926002502,0.7570773959159851,0.7901598215103149,0.006465805568926364,238.35704612731934,0.6,0.8736145496368408
97,-0.1645476371049881,-0.18297140300273895,0.8125066161155701,0.7923944592475891,0.006428006095649255,238.89784121513367,0.6,0.449754536151886
98,-0.1956324279308319,-0.13877879083156586,0.7480553388595581,0.7879605293273926,0.006390181908573774,238.80273723602295,0.6,0.8112937211990356
99,-0.20836801826953888,-0.2762788236141205,0.7964386940002441,0.788808286190033,0.006352332828788648,238.48920607566833,0.6,0.6873797178268433
100,-0.2130158692598343,-0.18951325118541718,0.767935574054718,0.7867209911346436,0.006314458674893553,237.59732484817505,0.6,0.49684515595436096
101,-0.20949043333530426,-0.1594686657190323,0.7963318824768066,0.787682056427002,0.006276559262947659,240.04416680335999,0.6,0.47180286049842834
102,-0.1986115425825119,-0.20736490190029144,0.8207512497901917,0.7909889221191406,0.006238634406416755,239.28697848320007,0.6,0.4958093464374542
103,-0.18191909790039062,-0.17712587118148804,0.8167814612388611,0.7935681343078613,0.006200683916118908,239.7148084640503,0.6,0.8119458556175232
104,-0.21081100404262543,-0.21366387605667114,0.7910167574882507,0.7933129668235779,0.006162707600168605,238.00473546981812,0.6,0.8056974411010742
105,-0.2112717479467392,-0.25501635670661926,0.7976100444793701,0.7937426567077637,0.006124705263919325,237.8486247062683,0.6,0.5855597257614136
106,-0.2333006113767624,-0.270632266998291,0.7896963953971863,0.7933380007743835,0.006086676709904492,237.90958881378174,0.6,0.2126036286354065
107,-0.19646206498146057,-0.2127801924943924,0.8058540225028992,0.7945895791053772,0.006048621737776744,238.72461938858032,0.6,0.878462553024292
108,-0.21992722153663635,-0.2359732687473297,0.8166413903236389,0.7967947721481323,0.006010540144245451,239.59735918045044,0.6,0.7853447198867798
109,-0.21861638128757477,-0.17432177066802979,0.7945146560668945,0.7965667247772217,0.005972431723012443,239.12353229522705,0.6,0.6013450026512146
110,-0.2433057725429535,-0.2599696218967438,0.7992095351219177,0.796830952167511,0.00593429626470586,238.45897603034973,0.6,0.563378095626831
111,-0.19919663667678833,-0.19730119407176971,0.8077020049095154,0.7979180216789246,0.00589613355681206,238.85876774787903,0.6,0.7442183494567871
112,-0.21906223893165588,-0.2631566822528839,0.8220763206481934,0.8003337979316711,0.005857943383605531,238.22722673416138,0.6,0.18157163262367249
113,-0.21241407096385956,-0.26175010204315186,0.7841162085533142,0.7987120151519775,0.005819725526076704,238.37986969947815,0.6,0.7797425389289856
114,-0.2161339372396469,-0.19106729328632355,0.8055084347724915,0.7993916273117065,0.0057814797618576195,238.8117709159851,0.6,0.4875781536102295
115,-0.18046513199806213,-0.13080522418022156,0.7856947779655457,0.7980219125747681,0.005743205865145341,237.93481349945068,0.6,0.5411311984062195
116,-0.2185543179512024,-0.2542726993560791,0.8125975131988525,0.7994794249534607,0.005704903606623043,238.56480431556702,0.6,0.5975615978240967
117,-0.2145414799451828,-0.24876707792282104,0.8098567724227905,0.8005171418190002,0.005666572753378694,239.05733799934387,0.6,0.5226731300354004
118,-0.1819351613521576,-0.26854562759399414,0.7775288224220276,0.798218309879303,0.0056282130688212195,239.72347617149353,0.6,0.15933677554130554
119,-0.19417868554592133,-0.28255054354667664,0.7970868349075317,0.7981051802635193,0.005589824312594061,239.2858543395996,0.6,0.5295336246490479
120,-0.18086177110671997,-0.23125286400318146,0.843641459941864,0.8026587963104248,0.0055514062404860365,238.9466209411621,0.6,0.9505189657211304
121,-0.18614141643047333,-0.23745203018188477,0.8220264315605164,0.8045955896377563,0.005512958604339385,238.0744330883026,0.6,0.5661829710006714
122,-0.1863047182559967,-0.22166574001312256,0.7897036075592041,0.8031063675880432,0.005474481151954883,239.94321298599243,0.6,0.5137985944747925
123,-0.17263536155223846,-0.2926994860172272,0.8395365476608276,0.8067494034767151,0.00543597362699392,239.42214107513428,0.6,0.9132198095321655
124,-0.21306507289409637,-0.23402167856693268,0.7960457801818848,0.8056790232658386,0.00539743576887742,239.38267350196838,0.6,0.5600112676620483
125,-0.20843468606472015,-0.25334057211875916,0.8258913159370422,0.8077002763748169,0.005358867312681466,239.50467801094055,0.6,0.7523651123046875
126,-0.23760411143302917,-0.18773500621318817,0.7907801270484924,0.8060082197189331,0.005320267989029498,239.02232384681702,0.6,0.7867549657821655
127,-0.23402200639247894,-0.32205599546432495,0.8381421566009521,0.8092215657234192,0.00528163752398095,240.45266580581665,0.6,0.5711699724197388
128,-0.1981978565454483,-0.2344565987586975,0.795473039150238,0.8078466653823853,0.005242975638916168,238.96499156951904,0.6,0.2564977705478668
129,-0.20827150344848633,-0.18946857750415802,0.8186966180801392,0.8089316487312317,0.005204282050417463,238.93065404891968,0.6,0.8898162841796875
130,-0.18860511481761932,-0.19984611868858337,0.8136930465698242,0.8094077706336975,0.00516555647014613,239.05598545074463,0.6,0.5508630275726318
131,-0.2541707754135132,-0.277184396982193,0.8075655698776245,0.8092235326766968,0.0051267986047152615,238.06271505355835,0.6,0.47040432691574097
132,-0.23111966252326965,-0.15886372327804565,0.7981160283088684,0.8081127405166626,0.005088008155558181,238.16113424301147,0.6,0.9222831130027771
133,-0.22850869596004486,-0.1873500794172287,0.8135433793067932,0.8086557388305664,0.005049184818792296,238.95893931388855,0.6,0.761379599571228
134,-0.1860109567642212,-0.2749095559120178,0.8130844831466675,0.8090985417366028,0.005010328285078191,237.75952434539795,0.6,0.41357195377349854
135,-0.18345223367214203,-0.22297096252441406,0.7977327108383179,0.8079619407653809,0.004971438239473716,237.97366070747375,0.6,0.44147375226020813
136,-0.2615002691745758,-0.21388866007328033,0.7765828371047974,0.8048239946365356,0.004932514361282894,239.2816834449768,0.6,0.8154690265655518
137,-0.2680654227733612,-0.27780434489250183,0.8440186977386475,0.808743417263031,0.004893556323899376,237.89558911323547,0.6,0.4619077742099762
138,-0.22864621877670288,-0.24650241434574127,0.8138895630836487,0.809257984161377,0.0048545637946442195,238.12511658668518,0.6,0.39310094714164734
139,-0.21053926646709442,-0.23747661709785461,0.8016921281814575,0.8085013628005981,0.004815536434597723,240.3806676864624,0.6,0.4730294346809387
140,-0.2540780007839203,-0.3129867613315582,0.8324353694915771,0.8108947277069092,0.004776473898425048,238.96787214279175,0.6,0.7558225393295288
141,-0.20265686511993408,-0.20366103947162628,0.7786104083061218,0.8076663017272949,0.004737375834195338,238.97149300575256,0.6,0.2630048394203186
142,-0.23253501951694489,-0.2926251292228699,0.8279042840003967,0.8096900582313538,0.004698241883194023,239.67658472061157,0.6,0.4447076618671417
143,-0.24279744923114777,-0.20431797206401825,0.8195272088050842,0.810673713684082,0.004659071679728012,238.1101372241974,0.6,0.7838196754455566
144,-0.2547816336154938,-0.2656082808971405,0.7872450947761536,0.8083308339118958,0.004619864850923395,238.8797721862793,0.6,0.8283234238624573
145,-0.23507408797740936,-0.26416245102882385,0.8264819383621216,0.8101459741592407,0.0045806210165153325,239.69327569007874,0.6,0.8949533104896545
146,-0.2555023729801178,-0.3103133738040924,0.8504838943481445,0.8141797184944153,0.004541339788629729,238.73330926895142,0.6,0.13928863406181335
147,-0.22451657056808472,-0.30192023515701294,0.8508589267730713,0.8178476095199585,0.004502020771556299,238.9266538619995,0.6,0.24892625212669373
148,-0.26203370094299316,-0.28035175800323486,0.8176668286323547,0.8178294897079468,0.004462663561512584,239.42910528182983,0.6,0.7306643724441528
149,-0.2507900893688202,-0.2634603679180145,0.8184826374053955,0.8178947567939758,0.004423267746398494,239.87801504135132,0.6,0.6165363192558289
150,-0.2455761432647705,-0.23195186257362366,0.7970873713493347,0.8158140182495117,0.0043838329055408696,241.17954230308533,0.6,0.7812889814376831
151,-0.22701850533485413,-0.17891502380371094,0.7698634266853333,0.8112189769744873,0.0043443586094275635,240.63751578330994,0.6,0.9435813426971436
152,-0.22327424585819244,-0.25738975405693054,0.8308412432670593,0.8131811618804932,0.004304844419430511,240.15131330490112,0.6,0.5834094285964966
153,-0.2327713966369629,-0.24174140393733978,0.8203126192092896,0.8138942718505859,0.004265289887517199,238.99041652679443,0.6,0.44925767183303833
154,-0.21877096593379974,-0.2129841446876526,0.8464757800102234,0.8171524405479431,0.004225694555949938,239.1297845840454,0.6,0.4030323028564453
155,-0.243881493806839,-0.23603956401348114,0.8127986192703247,0.8167170286178589,0.004186057956972281,239.25151538848877,0.6,0.5470418930053711
156,-0.2393614947795868,-0.25827813148498535,0.8086013793945312,0.8159054517745972,0.004146379612481899,238.72819066047668,0.6,0.8307669162750244
157,-0.2517929971218109,-0.2645419239997864,0.8190991878509521,0.8162247538566589,0.004106659033689181,239.46204328536987,0.6,0.2868008017539978
158,-0.2518439292907715,-0.28944912552833557,0.8023765683174133,0.8148399591445923,0.004066895720760775,239.07667517662048,0.6,0.20038488507270813
159,-0.23080356419086456,-0.25569942593574524,0.8244602084159851,0.8158019781112671,0.004027089162447227,239.58284211158752,0.6,0.3379296362400055
160,-0.22049561142921448,-0.30809658765792847,0.8410279750823975,0.8183245658874512,0.003987238835693844,239.8182590007782,0.6,0.462996244430542
161,-0.23662246763706207,-0.21009176969528198,0.7905336022377014,0.8155454397201538,0.003947344205233804,239.58052802085876,0.6,0.6018151044845581
162,-0.2423247992992401,-0.23652082681655884,0.8181453943252563,0.8158053755760193,0.00390740472316252,239.44325757026672,0.6,0.48499855399131775
163,-0.22561505436897278,-0.22005948424339294,0.7852399349212646,0.8127487897872925,0.0038674198284921577,239.1001341342926,0.6,0.9207020998001099
164,-0.24439100921154022,-0.2602602243423462,0.8170490860939026,0.8131787776947021,0.0038273889466851375,239.49943470954895,0.6,0.5898039937019348
165,-0.26736459136009216,-0.26522108912467957,0.8075590133666992,0.812616765499115,0.0037873114891653933,239.80905437469482,0.6,0.7753099203109741
166,-0.235819011926651,-0.24644511938095093,0.7983439564704895,0.8111894726753235,0.003747186852806031,239.2391254901886,0.6,0.5291051864624023
167,-0.23498421907424927,-0.2971780300140381,0.8161728978157043,0.8116878271102905,0.0037070144193919654,238.64378261566162,0.6,0.8816326260566711
168,-0.2639216184616089,-0.25851449370384216,0.7835081815719604,0.8088698387145996,0.003666793555055994,238.8605191707611,0.6,0.6713526248931885
169,-0.21299171447753906,-0.21681296825408936,0.7746673226356506,0.8054495453834534,0.0036265236096866523,239.80258584022522,0.6,0.9449418187141418
170,-0.2515633702278137,-0.2999763786792755,0.8457529544830322,0.8094798922538757,0.003586203916306077,239.4181830883026,0.6,0.7878113985061646
171,-0.2544696629047394,-0.26529520750045776,0.8313466906547546,0.8116665482521057,0.0035458337904159592,238.5361077785492,0.6,0.6262679696083069
172,-0.2458251714706421,-0.25550606846809387,0.8157459497451782,0.8120744824409485,0.003505412529309526,239.58382415771484,0.6,0.4995819628238678
173,-0.2810056805610657,-0.32307925820350647,0.8207653760910034,0.8129435777664185,0.003464939411347329,237.93073201179504,0.6,0.5965948104858398
174,-0.24632088840007782,-0.22840602695941925,0.8040995001792908,0.8120591640472412,0.0034244136951944466,238.9120819568634,0.6,0.6769648194313049
175,-0.26863494515419006,-0.21390467882156372,0.7750094532966614,0.8083541393280029,0.0033838346190164987,239.33773565292358,0.6,0.9145391583442688
176,-0.23843048512935638,-0.22001959383487701,0.8058028221130371,0.8080989718437195,0.003343201399631669,238.92820835113525,0.6,0.6327836513519287
177,-0.22727468609809875,-0.18003563582897186,0.7681174278259277,0.8041008114814758,0.0033025132316157175,239.3644528388977,0.6,0.8150180578231812
178,-0.22488996386528015,-0.24442394077777863,0.8151476383209229,0.8052054643630981,0.0032617692863566752,239.989089012146,0.6,0.267273873090744
179,-0.261989951133728,-0.26930004358291626,0.7891024947166443,0.8035951256752014,0.0032209687110556686,238.68008828163147,0.6,0.40738335251808167
180,-0.272882878780365,-0.18727459013462067,0.8097572922706604,0.8042113184928894,0.003180110627669995,237.51810812950134,0.6,0.869227409362793
181,-0.2543611526489258,-0.23907236754894257,0.8102126121520996,0.804811418056488,0.003139194131794234,238.19432640075684,0.6,0.8736022710800171
182,-0.26126202940940857,-0.2155415117740631,0.8392683863639832,0.8082571029663086,0.0030982182914748224,238.70900130271912,0.6,0.17161515355110168
183,-0.2711780369281769,-0.31422290205955505,0.8219735622406006,0.8096287250518799,0.003057182145953083,238.04033255577087,0.6,0.5290571451187134
184,-0.23882903158664703,-0.2123834192752838,0.836662769317627,0.8123320937156677,0.0030160847043312674,237.96640515327454,0.6,0.8061597347259521
185,-0.24429593980312347,-0.18450330197811127,0.7840933203697205,0.809508204460144,0.0029749249441556524,238.56029415130615,0.6,0.4849436283111572
186,-0.2652077376842499,-0.2493019551038742,0.8010009527206421,0.8086574673652649,0.0029337018099101797,238.33400988578796,0.6,0.5727331638336182
187,-0.29858484864234924,-0.1735176295042038,0.7678890824317932,0.8045806288719177,0.002892414211413496,237.53480505943298,0.6,0.6686265468597412
188,-0.2509428560733795,-0.2799363434314728,0.7909993529319763,0.8032224774360657,0.0028510610221115736,239.06657433509827,0.6,0.6665130853652954
189,-0.26080435514450073,-0.2401820570230484,0.8043893575668335,0.8033391237258911,0.0028096410772573076,239.05647611618042,0.6,0.9250050783157349
190,-0.25207969546318054,-0.19823293387889862,0.785383403301239,0.8015435338020325,0.002768153171967635,237.45807886123657,0.6,0.7430484890937805
191,-0.22230355441570282,-0.2469317764043808,0.7883070707321167,0.8002198934555054,0.0027265960591477444,239.58744382858276,0.6,0.4884621202945709
192,-0.2515456974506378,-0.2461969554424286,0.8192110657691956,0.8021189570426941,0.0026849684472708903,237.7952516078949,0.6,0.6469048857688904
193,-0.23214130103588104,-0.3307199776172638,0.8234111070632935,0.8042481541633606,0.00264326899800108,238.14647603034973,0.6,0.41058897972106934
194,-0.2540085017681122,-0.22823549807071686,0.7444876432418823,0.7982720732688904,0.002601496323644581,239.08393144607544,0.6,0.3676789700984955
195,-0.2717053294181824,-0.28708115220069885,0.8347620964050293,0.801921010017395,0.0025596489844146204,240.13575673103333,0.6,0.5125764012336731
196,-0.2995924651622772,-0.3095371127128601,0.8303421139717102,0.8047630786895752,0.002517725485491946,240.27634525299072,0.6,0.4502313733100891
197,-0.26935961842536926,-0.30628514289855957,0.8108317255973816,0.8053699135780334,0.0024757242738619404,239.8328456878662,0.6,0.38414958119392395
