epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
454,0.00117,-0.6322,-0.6197,0.7952,220.26,
455,0.00115,-0.6404,-0.5986,0.8276,220.58,
456,0.00112,-0.6454,-0.5443,0.7513,220.71,
457,0.0011,-0.6576,-0.6396,0.8442,221.72,
458,0.00108,-0.6414,-0.5914,0.8251,220.7,
459,0.00105,-0.6482,-0.6115,0.8412,219.77,
460,0.00103,-0.6302,-0.6443,0.8579,220.93,
461,0.00101,-0.6499,-0.6144,0.8129,221.73,
462,0.00098,-0.6225,-0.5713,0.7586,220.29,
463,0.00096,-0.6333,-0.6139,0.8353,219.58,
464,0.00094,-0.6448,-0.6075,0.8511,220.43,
465,0.00091,-0.6657,-0.5591,0.7418,219.19,
466,0.00089,-0.6434,-0.641,0.7896,218.66,
467,0.00087,-0.6433,-0.6064,0.8486,219.81,
468,0.00084,-0.6633,-0.5532,0.7956,219.22,
469,0.00082,-0.6429,-0.5873,0.821,219.21,
470,0.00079,-0.641,-0.5797,0.8279,219.31,
471,0.00077,-0.6618,-0.6001,0.8007,219.29,
472,0.00075,-0.6639,-0.6571,0.8587,220.48,
473,0.00072,-0.6536,-0.6299,0.8362,220.58,
474,0.0007,-0.6593,-0.5543,0.8237,220.79,
475,0.00067,-0.6612,-0.5968,0.8481,222.94,
476,0.00065,-0.6628,-0.6347,0.8368,221.79,
477,0.00063,-0.6571,-0.6205,0.81,221.86,
478,0.0006,-0.6587,-0.611,0.7965,220.09,
479,0.00058,-0.6621,-0.619,0.8224,218.9,
480,0.00055,-0.6576,-0.621,0.8446,217.24,
481,0.00053,-0.6661,-0.6105,0.8323,216.55,
482,0.0005,-0.6494,-0.6502,0.8259,216.39,
483,0.00048,-0.6759,-0.5601,0.8192,215.94,
484,0.00045,-0.6703,-0.634,0.8455,216.08,
485,0.00043,-0.6851,-0.5887,0.8395,218.54,
486,0.0004,-0.6447,-0.5768,0.8132,217.61,
487,0.00037,-0.6713,-0.632,0.8368,216.49,
488,0.00035,-0.6715,-0.5942,0.8282,217.66,
489,0.00032,-0.6659,-0.6342,0.8237,216.02,
490,0.0003,-0.658,-0.6316,0.8431,215.68,0.828299999
491,0.00027,-0.6669,-0.6428,0.8467,215.77,0.8301
492,0.00024,-0.6567,-0.6051,0.8264,215.56,
493,0.00021,-0.6778,-0.6312,0.8493,215.43,0.831700027
494,0.00019,-0.6567,-0.6306,0.8469,215.74,0.833199978
495,0.00016,-0.6599,-0.591,0.8504,216.24,0.834900022
496,0.00013,-0.6585,-0.6312,0.801,215.37,
497,0.0001,-0.6629,-0.5961,0.8123,217.48,
498,7.00E-05,-0.6725,-0.566,0.8502,216.84,
499,4.00E-05,-0.6798,-0.6491,0.8395,232.46,
