epoch,learning_rate,train_loss,val_loss,pseudo_dice,epoch_time_s,ema_pseudo_dice
43,0.00961,-0.4308,-0.4812,0.7212,216.6,0.696200013
44,0.0096,-0.4242,-0.501,0.7596,216.45,0.702499986
45,0.00959,-0.4233,-0.5115,0.7521,217.67,0.707499981
46,0.00959,-0.4409,-0.4657,0.7457,229.81,0.711300015
47,0.00958,-0.429,-0.4481,0.6936,218.27,
48,0.00957,-0.4141,-0.4849,0.7581,216.18,0.714399993
49,0.00956,-0.4557,-0.5004,0.7427,217.33,0.717199981
50,0.00955,-0.4581,-0.5021,0.7341,216.39,0.718900025
51,0.00954,-0.4435,-0.4921,0.7152,216.37,
52,0.00953,-0.4058,-0.4691,0.7377,216.83,0.720499992
53,0.00952,-0.4493,-0.5055,0.7824,219.85,0.726700008
54,0.00951,-0.4783,-0.4582,0.7089,220.29,
55,0.0095,-0.4605,-0.4734,0.7338,218.79,
56,0.00949,-0.4624,-0.4163,0.6521,215.99,
57,0.00949,-0.4444,-0.4549,0.72,217.34,
58,0.00948,-0.4573,-0.5034,0.7769,216.46,
59,0.00947,-0.441,-0.478,0.7293,216.52,
60,0.00946,-0.4524,-0.4933,0.7561,216.68,0.727999985
61,0.00945,-0.4592,-0.4972,0.7725,216.88,0.732500017
62,0.00944,-0.455,-0.4751,0.7785,216.38,0.737100005
63,0.00943,-0.458,-0.473,0.7588,217.75,0.739199996
64,0.00942,-0.4856,-0.5433,0.7727,215.99,0.742600024
65,0.00941,-0.4767,-0.5187,0.7726,216.01,0.745599985
66,0.0094,-0.463,-0.5219,0.8067,215.77,0.751699984
67,0.00939,-0.454,-0.4539,0.729,216.17,
68,0.00939,-0.4655,-0.4952,0.7265,216.2,
69,0.00938,-0.467,-0.5451,0.7688,216.48,
70,0.00937,-0.4775,-0.4724,0.6931,216.12,
71,0.00936,-0.4712,-0.5687,0.7678,216.6,
72,0.00935,-0.4851,-0.4806,0.7221,216.52,
73,0.00934,-0.4421,-0.5323,0.7962,216.07,
74,0.00933,-0.4944,-0.5185,0.7404,215.9,
75,0.00932,-0.4701,-0.5481,0.7619,215.85,
76,0.00931,-0.4927,-0.5077,0.7626,215.96,
77,0.0093,-0.4644,-0.4536,0.6886,216.57,
78,0.0093,-0.4682,-0.521,0.8098,215.99,
79,0.00929,-0.4858,-0.5024,0.7207,215.87,
80,0.00928,-0.4466,-0.5366,0.7697,215.98,
81,0.00927,-0.4956,-0.5614,0.7737,215.94,0.752600014
82,0.00926,-0.4761,-0.5418,0.7657,215.83,0.753899992
83,0.00925,-0.4823,-0.466,0.7265,216.69,
84,0.00924,-0.4876,-0.5241,0.7556,216.04,
85,0.00923,-0.4528,-0.4991,0.7324,215.96,
86,0.00922,-0.4881,-0.4919,0.7359,215.88,
87,0.00921,-0.4695,-0.4596,0.6965,216.11,
88,0.0092,-0.4633,-0.5015,0.7899,216.12,
89,0.0092,-0.4591,-0.4525,0.6981,215.93,
90,0.00919,-0.4692,-0.4928,0.7384,216.1,
91,0.00918,-0.5096,-0.5086,0.7641,216.13,
92,0.00917,-0.4803,-0.4918,0.7292,215.98,
93,0.00916,-0.4817,-0.5319,0.7915,216.18,
94,0.00915,-0.5152,-0.4388,0.7011,216.42,
95,0.00914,-0.4948,-0.5828,0.8003,216.12,
96,0.00913,-0.4725,-0.5023,0.6899,216.05,
97,0.00912,-0.4625,-0.5675,0.7875,216.1,
98,0.00911,-0.4811,-0.5394,0.77,216.27,
99,0.0091,-0.4866,-0.5453,0.7908,215.8,
100,0.0091,-0.4902,-0.5306,0.7721,215.9,0.755599976
101,0.00909,-0.4851,-0.5636,0.7547,216.96,
102,0.00908,-0.506,-0.5421,0.7609,216.09,0.756099999
103,0.00907,-0.5285,-0.5184,0.7563,215.99,0.756099999
104,0.00906,-0.5007,-0.5428,0.7681,216.1,0.757300019
105,0.00905,-0.4888,-0.5038,0.738,216.41,
106,0.00904,-0.5015,-0.4795,0.7557,216.52,
107,0.00903,-0.4913,-0.511,0.7643,216.31,
108,0.00902,-0.4786,-0.4488,0.7412,216.41,
109,0.00901,-0.4648,-0.5193,0.7614,216.01,
110,0.009,-0.4921,-0.5353,0.7548,216.3,
111,0.009,-0.4664,-0.4921,0.744,216.21,
112,0.00899,-0.5008,-0.5446,0.7546,216.18,
113,0.00898,-0.4701,-0.4986,0.7539,216.13,
114,0.00897,-0.4846,-0.5289,0.7505,215.66,
115,0.00896,-0.5114,-0.5022,0.7057,216.02,
116,0.00895,-0.5134,-0.4866,0.7201,216.12,
117,0.00894,-0.5046,-0.5078,0.7705,216.13,
118,0.00893,-0.5119,-0.4943,0.7398,215.96,
119,0.00892,-0.5003,-0.5284,0.7761,215.88,
120,0.00891,-0.5157,-0.5518,0.7938,216.05,
121,0.0089,-0.5362,-0.5403,0.7877,215.76,0.75819999
122,0.00889,-0.5348,-0.5088,0.7985,215.95,0.762199998
123,0.00889,-0.4974,-0.4473,0.7546,215.41,
124,0.00888,-0.5054,-0.5341,0.7491,215.35,
125,0.00887,-0.4781,-0.5288,0.8025,215.84,0.764400005
126,0.00886,-0.4938,-0.5478,0.7917,215.66,0.767099977
127,0.00885,-0.5006,-0.5231,0.7635,215.82,
128,0.00884,-0.5075,-0.5035,0.7192,216.13,
129,0.00883,-0.5012,-0.5247,0.7569,216.19,
130,0.00882,-0.5147,-0.4909,0.748,216.26,
131,0.00881,-0.5047,-0.4951,0.7395,216.02,
132,0.0088,-0.5256,-0.5173,0.7609,215.9,
133,0.00879,-0.5125,-0.5308,0.7836,216.37,
134,0.00879,-0.5286,-0.5355,0.7643,216.3,
135,0.00878,-0.5103,-0.5489,0.7684,215.98,
136,0.00877,-0.5193,-0.5443,0.7342,216.51,
137,0.00876,-0.4938,-0.5207,0.7742,216.01,
138,0.00875,-0.482,-0.5561,0.7943,216.6,
139,0.00874,-0.5315,-0.5893,0.7981,217.01,0.767400026
140,0.00873,-0.519,-0.5188,0.81,216.23,0.771700025
141,0.00872,-0.501,-0.5439,0.7681,215.84,
142,0.00871,-0.4928,-0.5469,0.7457,216.1,
143,0.0087,-0.5168,-0.5205,0.7694,216.09,
144,0.00869,-0.5232,-0.5481,0.7979,216.54,0.771700025
145,0.00868,-0.5325,-0.5172,0.7803,216.18,0.772599995
146,0.00868,-0.4894,-0.5359,0.8186,216.34,0.777199984
147,0.00867,-0.5339,-0.5397,0.7561,216.38,
148,0.00866,-0.5356,-0.5488,0.7684,215.93,
149,0.00865,-0.5446,-0.5919,0.7824,216.26,
150,0.00864,-0.5154,-0.4843,0.7568,216.91,
151,0.00863,-0.4917,-0.5897,0.7937,216.43,
152,0.00862,-0.5233,-0.585,0.7929,216.62,
153,0.00861,-0.4683,-0.5741,0.7622,216.51,
154,0.0086,-0.4681,-0.5673,0.7856,216.3,
155,0.00859,-0.5188,-0.4958,0.7115,216.5,
156,0.00858,-0.4776,-0.5853,0.7823,216.31,
157,0.00858,-0.5394,-0.535,0.7968,216.12,
158,0.00857,-0.5313,-0.5536,0.8094,217.56,0.777400017
159,0.00856,-0.5213,-0.5495,0.7692,216.13,
160,0.00855,-0.5274,-0.5438,0.767,216.06,
161,0.00854,-0.5174,-0.5265,0.7916,216.55,
162,0.00853,-0.5182,-0.5035,0.7744,216.15,
163,0.00852,-0.5249,-0.5294,0.7628,216.15,
164,0.00851,-0.4927,-0.5053,0.7574,216.31,
165,0.0085,-0.5029,-0.5518,0.7621,216.71,
166,0.00849,-0.4909,-0.5781,0.8154,216.52,
167,0.00848,-0.5119,-0.5469,0.7454,216.32,
168,0.00847,-0.5124,-0.5044,0.7227,216.27,
169,0.00847,-0.5034,-0.578,0.7793,216.65,
170,0.00846,-0.5214,-0.5291,0.7492,217.02,
171,0.00845,-0.542,-0.5299,0.7731,216.53,
172,0.00844,-0.5493,-0.5768,0.7779,216.15,
173,0.00843,-0.5486,-0.5579,0.7793,216.1,
174,0.00842,-0.546,-0.504,0.7369,216.39,
175,0.00841,-0.54,-0.527,0.79,216.36,
176,0.0084,-0.5112,-0.5382,0.804,216.18,
177,0.00839,-0.5552,-0.5725,0.8128,216.41,
178,0.00838,-0.51,-0.5284,0.7314,216.39,
179,0.00837,-0.5154,-0.5381,0.7852,216.16,
180,0.00836,-0.5152,-0.5721,0.7707,216.89,
181,0.00836,-0.5135,-0.5361,0.8349,216.97,0.779299974
182,0.00835,-0.526,-0.4835,0.7481,216.61,
183,0.00834,-0.5482,-0.5492,0.7789,216.37,
184,0.00833,-0.5468,-0.547,0.7847,216.5,
185,0.00832,-0.5566,-0.5685,0.8,216.47,0.779600024
186,0.00831,-0.5589,-0.5155,0.7543,216.96,
187,0.0083,-0.4846,-0.5828,0.7837,216.18,
188,0.00829,-0.5377,-0.5144,0.7402,216.08,
189,0.00828,-0.5324,-0.5565,0.8018,216.33,
190,0.00827,-0.5269,-0.57,0.7613,216.29,
191,0.00826,-0.5113,-0.5916,0.7923,216.75,
192,0.00825,-0.5508,-0.5005,0.772,216.32,
193,0.00824,-0.5488,-0.5735,0.8153,217.17,0.780300021
194,0.00824,-0.5355,-0.5608,0.7245,216.66,
195,0.00823,-0.5279,-0.54,0.7444,216.39,
196,0.00822,-0.5234,-0.5115,0.7555,217.43,
197,0.00821,-0.5033,-0.5584,0.7998,217.07,
198,0.0082,-0.5349,-0.5882,0.8016,216.56,
199,0.00819,-0.5352,-0.4919,0.7272,216.23,
200,0.00818,-0.4932,-0.5167,0.764,216.15,
201,0.00817,-0.5476,-0.53,0.7803,216.16,
202,0.00816,-0.5217,-0.5162,0.7732,216.43,
203,0.00815,-0.5318,-0.554,0.7542,216.18,
204,0.00814,-0.5407,-0.5633,0.7827,216.24,
205,0.00813,-0.5337,-0.5159,0.774,216.7,
206,0.00813,-0.5475,-0.5271,0.7782,216.86,
207,0.00812,-0.5275,-0.5964,0.7896,217.04,
208,0.00811,-0.5653,-0.5548,0.8104,216.1,
209,0.0081,-0.5303,-0.5558,0.7561,216.23,
210,0.00809,-0.5242,-0.5266,0.7923,216.37,
211,0.00808,-0.5311,-0.5317,0.7684,216.11,
212,0.00807,-0.5004,-0.5319,0.7633,216.15,
213,0.00806,-0.5369,-0.5554,0.8212,216.48,
214,0.00805,-0.5523,-0.6103,0.8338,216.45,0.78490001
215,0.00804,-0.5452,-0.613,0.8164,216.14,0.788100004
216,0.00803,-0.5494,-0.5934,0.7965,217.03,0.788900018
217,0.00802,-0.5693,-0.5141,0.7484,216.23,
218,0.00801,-0.5288,-0.5917,0.803,215.96,
219,0.00801,-0.5071,-0.5735,0.779,215.98,
220,0.008,-0.5399,-0.5098,0.7328,217.03,
221,0.00799,-0.526,-0.5555,0.7687,216.47,
222,0.00798,-0.5379,-0.515,0.7514,215.99,
223,0.00797,-0.572,-0.5877,0.7666,216,
224,0.00796,-0.5407,-0.5503,0.7752,216.04,
225,0.00795,-0.5525,-0.539,0.7718,216.29,
226,0.00794,-0.5335,-0.5507,0.7869,216.13,
227,0.00793,-0.5325,-0.549,0.7905,216.84,
228,0.00792,-0.5248,-0.6013,0.8109,216.51,
229,0.00791,-0.5714,-0.5403,0.7597,216.48,
230,0.0079,-0.5526,-0.5858,0.8155,216.46,
231,0.00789,-0.5468,-0.5743,0.763,216.37,
232,0.00789,-0.5497,-0.5576,0.7816,216.39,
233,0.00788,-0.5516,-0.5303,0.7501,216.32,
234,0.00787,-0.5359,-0.5288,0.7603,216.77,
235,0.00786,-0.5731,-0.5799,0.793,216.55,
236,0.00785,-0.5449,-0.4887,0.7751,216.37,
237,0.00784,-0.5539,-0.5646,0.7798,216.86,
238,0.00783,-0.525,-0.6115,0.7953,216.79,
239,0.00782,-0.5481,-0.515,0.7481,216.39,
240,0.00781,-0.5762,-0.535,0.8064,216.16,
241,0.0078,-0.5512,-0.5495,0.7364,216.12,
242,0.00779,-0.5725,-0.5482,0.7665,216.9,
243,0.00778,-0.5429,-0.5721,0.7692,216.13,
244,0.00777,-0.5485,-0.5136,0.738,216.22,
245,0.00777,-0.5518,-0.5458,0.7975,217.12,
246,0.00776,-0.547,-0.5487,0.7856,215.99,
247,0.00775,-0.5629,-0.5495,0.7651,216.7,
248,0.00774,-0.5226,-0.5513,0.7985,216.68,
249,0.00773,-0.5343,-0.5614,0.7988,216.44,
250,0.00772,-0.5339,-0.5239,0.7617,216.83,
251,0.00771,-0.5437,-0.5586,0.7797,217.12,
252,0.0077,-0.5633,-0.5665,0.7857,216.26,
253,0.00769,-0.531,-0.5789,0.7489,215.99,
254,0.00768,-0.5583,-0.5319,0.7597,216.5,
255,0.00767,-0.5518,-0.5641,0.8087,216.51,
256,0.00766,-0.5473,-0.5732,0.7845,216.52,
257,0.00765,-0.5633,-0.5866,0.7668,216.16,
258,0.00764,-0.5547,-0.5722,0.7992,216.79,
259,0.00764,-0.5272,-0.5613,0.8014,216.05,
260,0.00763,-0.5698,-0.543,0.7408,216.65,
261,0.00762,-0.5441,-0.5727,0.7513,217.29,
262,0.00761,-0.5593,-0.557,0.7562,216.45,
263,0.0076,-0.5301,-0.5987,0.8026,217.18,
264,0.00759,-0.5765,-0.6237,0.8066,216.64,
265,0.00758,-0.5395,-0.5571,0.7775,216.83,
266,0.00757,-0.5546,-0.6315,0.8098,216.35,
267,0.00756,-0.541,-0.556,0.745,216.81,
268,0.00755,-0.5554,-0.5945,0.7757,216.39,
269,0.00754,-0.5554,-0.5472,0.7867,216.91,
270,0.00753,-0.5744,-0.5487,0.7932,216.41,
271,0.00752,-0.5568,-0.5211,0.7539,217.17,
272,0.00751,-0.5755,-0.6338,0.8265,216.81,
273,0.00751,-0.5877,-0.5801,0.8279,216.24,
274,0.0075,-0.5603,-0.5481,0.7613,216.65,
275,0.00749,-0.5673,-0.5873,0.7922,216.29,
276,0.00748,-0.5495,-0.5762,0.7593,216.33,
277,0.00747,-0.5601,-0.61,0.8359,216.47,
278,0.00746,-0.5738,-0.5945,0.7587,216.04,
279,0.00745,-0.5587,-0.5937,0.7912,216.64,
280,0.00744,-0.5422,-0.5128,0.7306,216.68,
281,0.00743,-0.5343,-0.57,0.7714,216.99,
282,0.00742,-0.571,-0.5693,0.795,216.71,
283,0.00741,-0.5505,-0.5357,0.7604,217.3,
284,0.0074,-0.5293,-0.5909,0.8024,216.93,
285,0.00739,-0.5482,-0.5759,0.7807,216.48,
286,0.00738,-0.5553,-0.4827,0.7161,216.62,
287,0.00738,-0.551,-0.5135,0.748,216.48,
288,0.00737,-0.5348,-0.5437,0.7823,216.67,
289,0.00736,-0.5168,-0.5649,0.7992,217.19,
290,0.00735,-0.5538,-0.5883,0.8053,216.54,
291,0.00734,-0.5646,-0.5864,0.8266,216.28,
292,0.00733,-0.5674,-0.566,0.816,216.99,
293,0.00732,-0.564,-0.6073,0.8357,216.62,0.791499972
294,0.00731,-0.5601,-0.5851,0.8185,216.82,0.794200003
295,0.0073,-0.5324,-0.6211,0.7922,217.04,
296,0.00729,-0.5279,-0.5211,0.7239,217.13,
297,0.00728,-0.5648,-0.5772,0.7899,216.09,
298,0.00727,-0.5388,-0.5986,0.8216,216.31,
299,0.00726,-0.5388,-0.5807,0.8283,216.2,0.794499993
300,0.00725,-0.5369,-0.6175,0.7996,216.22,0.795000017
301,0.00724,-0.606,-0.6051,0.7839,216.17,
302,0.00724,-0.5534,-0.5378,0.7424,216.47,
303,0.00723,-0.5491,-0.5518,0.808,216.48,
304,0.00722,-0.5538,-0.5255,0.7393,216.95,
305,0.00721,-0.5458,-0.535,0.7701,216.59,
306,0.0072,-0.5556,-0.5969,0.7571,216.91,
307,0.00719,-0.5564,-0.5623,0.7955,216.4,
308,0.00718,-0.5636,-0.627,0.8178,216.59,
309,0.00717,-0.5765,-0.561,0.7673,216.46,
310,0.00716,-0.5601,-0.5403,0.7642,216.46,
311,0.00715,-0.548,-0.5934,0.8162,216.87,
312,0.00714,-0.5551,-0.5553,0.7711,216.15,
313,0.00713,-0.5482,-0.5554,0.741,216.54,
314,0.00712,-0.5666,-0.5583,0.7939,216.47,
315,0.00711,-0.5409,-0.5902,0.7969,216.97,
316,0.0071,-0.5678,-0.5882,0.776,216.29,
317,0.0071,-0.5656,-0.5193,0.7411,216.81,
318,0.00709,-0.5705,-0.5981,0.8233,216.54,
319,0.00708,-0.5523,-0.5646,0.7998,216.21,
320,0.00707,-0.5672,-0.5733,0.7864,216.24,
321,0.00706,-0.5337,-0.5527,0.8084,216.24,
322,0.00705,-0.551,-0.558,0.7948,216.7,
323,0.00704,-0.5392,-0.5468,0.7788,216.42,
324,0.00703,-0.5735,-0.6285,0.7878,215.88,
325,0.00702,-0.5551,-0.5721,0.7977,216.72,
326,0.00701,-0.5649,-0.5562,0.7656,216.63,
327,0.007,-0.552,-0.5689,0.7823,216.12,
328,0.00699,-0.5824,-0.5392,0.7765,216.01,
329,0.00698,-0.5943,-0.5285,0.7823,216.37,
330,0.00697,-0.5669,-0.5973,0.798,216.19,
331,0.00696,-0.5667,-0.5175,0.7975,216.98,
332,0.00696,-0.5499,-0.5278,0.7681,216.51,
333,0.00695,-0.5754,-0.6128,0.8056,216.55,
334,0.00694,-0.5773,-0.5805,0.7929,216.36,
335,0.00693,-0.5502,-0.5623,0.7963,217.06,
336,0.00692,-0.5537,-0.564,0.796,216.66,
337,0.00691,-0.5813,-0.5696,0.8132,217.26,
338,0.0069,-0.603,-0.535,0.7658,216.79,
339,0.00689,-0.5683,-0.566,0.7715,216.91,
340,0.00688,-0.5524,-0.6007,0.8349,216.53,
341,0.00687,-0.5729,-0.5118,0.7069,216.33,
342,0.00686,-0.5359,-0.5535,0.7903,216.32,
343,0.00685,-0.5639,-0.5362,0.7856,216.31,
344,0.00684,-0.5643,-0.5904,0.7698,216.58,
345,0.00683,-0.6111,-0.6357,0.8221,216.49,
346,0.00682,-0.5892,-0.6253,0.8339,216.6,
347,0.00681,-0.5848,-0.5984,0.7883,215.81,
348,0.0068,-0.5602,-0.6104,0.8167,216.03,
349,0.0068,-0.5578,-0.5873,0.8043,216.97,
350,0.00338,-0.5657,-0.5557,0.7726,227.4,
351,0.00336,-0.5949,-0.5833,0.7904,215.48,
352,0.00334,-0.5918,-0.6554,0.8217,229.72,0.795300007
353,0.00332,-0.6079,-0.61,0.8331,216.96,0.799099982
354,0.0033,-0.6026,-0.5792,0.8191,217.7,0.801100016
355,0.00328,-0.5837,-0.6218,0.8311,227.05,0.804099977
356,0.00326,-0.5974,-0.5859,0.7622,218.34,
357,0.00324,-0.5762,-0.5572,0.7749,217.19,
358,0.00322,-0.5872,-0.5643,0.7673,216.73,
359,0.0032,-0.6018,-0.6269,0.8214,216.67,
360,0.00318,-0.6183,-0.6039,0.8397,216.96,
361,0.00316,-0.6331,-0.6071,0.7723,219.23,
362,0.00314,-0.5907,-0.6119,0.8265,228.02,
363,0.00312,-0.6079,-0.6117,0.8128,223.09,
364,0.0031,-0.5977,-0.5976,0.8651,225.71,0.808700025
365,0.00308,-0.6164,-0.5919,0.7895,217.22,
366,0.00306,-0.6006,-0.5989,0.7647,217.66,
367,0.00304,-0.5861,-0.6035,0.8013,217.08,
368,0.00302,-0.6127,-0.6424,0.829,217.64,
369,0.003,-0.6245,-0.6313,0.8409,216.81,
370,0.00297,-0.6015,-0.6309,0.8286,216.78,0.810699999
371,0.00295,-0.6128,-0.6214,0.8153,217.11,0.811100006
372,0.00293,-0.6087,-0.5797,0.7886,217.09,
373,0.00291,-0.5812,-0.6448,0.809,217.12,
374,0.00289,-0.6146,-0.5997,0.7916,216.98,
375,0.00287,-0.597,-0.6374,0.8035,217.09,
376,0.00285,-0.6136,-0.6161,0.8219,217.02,
377,0.00283,-0.601,-0.5686,0.8228,217.18,
378,0.00281,-0.6081,-0.6038,0.8308,217.16,0.81190002
379,0.00279,-0.5976,-0.6152,0.8162,217.15,0.812300026
380,0.00277,-0.6075,-0.6054,0.7702,217.25,
381,0.00275,-0.6017,-0.6205,0.7602,217.25,
382,0.00273,-0.6144,-0.5909,0.7796,217.25,
383,0.00271,-0.6184,-0.6158,0.8525,217.07,
384,0.00268,-0.6381,-0.618,0.7758,217.65,
385,0.00266,-0.602,-0.608,0.8075,217.09,
386,0.00264,-0.6287,-0.6024,0.8151,216.89,
387,0.00262,-0.6085,-0.6243,0.8522,217.05,
388,0.0026,-0.6111,-0.6096,0.8098,216.79,
389,0.00258,-0.638,-0.5588,0.7997,217.26,
390,0.00256,-0.6009,-0.5638,0.8189,216.84,
391,0.00254,-0.6089,-0.6279,0.8409,216.81,0.812600017
392,0.00252,-0.6141,-0.6417,0.8356,217.08,0.814899981
393,0.0025,-0.6152,-0.6098,0.8235,216.77,0.815800011
394,0.00248,-0.6061,-0.5599,0.7882,218.02,
395,0.00245,-0.6075,-0.6297,0.8141,216.54,
396,0.00243,-0.6247,-0.6034,0.7684,216.85,
397,0.00241,-0.6163,-0.6213,0.8038,216.98,
398,0.00239,-0.6386,-0.6271,0.8201,216.92,
399,0.00237,-0.6167,-0.597,0.8322,216.89,
400,0.00235,-0.6146,-0.5833,0.7955,216.87,
401,0.00233,-0.5943,-0.5953,0.7946,216.82,
402,0.00231,-0.6251,-0.5604,0.8266,218.96,
403,0.00229,-0.6357,-0.5456,0.7684,218.23,
404,0.00226,-0.6276,-0.5983,0.7892,216.85,
405,0.00224,-0.6279,-0.6191,0.7943,216.34,
406,0.00222,-0.5966,-0.6192,0.8289,216.41,
407,0.0022,-0.6236,-0.6137,0.8218,216.2,
408,0.00218,-0.6181,-0.5955,0.8097,216.3,
409,0.00216,-0.6155,-0.6072,0.8058,216.18,
410,0.00214,-0.634,-0.6793,0.8412,216.32,
411,0.00212,-0.6118,-0.6035,0.8304,216.39,
412,0.00209,-0.6242,-0.5813,0.7996,216.21,
413,0.00207,-0.625,-0.6229,0.8293,216.15,
414,0.00205,-0.6342,-0.5935,0.8222,216.04,
415,0.00203,-0.6299,-0.623,0.7849,216.38,
416,0.00201,-0.6078,-0.5972,0.8207,216.29,
417,0.00199,-0.6275,-0.625,0.8245,216.42,
418,0.00196,-0.629,-0.6136,0.8182,216.72,
419,0.00194,-0.6158,-0.582,0.8193,216.65,
420,0.00192,-0.6288,-0.5795,0.8161,216.47,
421,0.0019,-0.6214,-0.5324,0.7512,216.85,
422,0.00188,-0.6215,-0.5994,0.7936,217.02,
423,0.00186,-0.6254,-0.6333,0.806,216.57,
424,0.00184,-0.6151,-0.5958,0.8245,216.38,
425,0.00181,-0.6397,-0.6311,0.7973,216.15,
426,0.00179,-0.6373,-0.6047,0.7975,216.41,
427,0.00177,-0.6344,-0.6162,0.8229,216.54,
428,0.00175,-0.6297,-0.6756,0.828,216.41,
429,0.00173,-0.633,-0.652,0.815,217.3,
430,0.0017,-0.642,-0.5838,0.8168,216.51,
431,0.00168,-0.6067,-0.6201,0.7823,217.32,
432,0.00166,-0.6263,-0.6211,0.8421,217.5,
433,0.00164,-0.633,-0.618,0.8205,217.29,
434,0.00162,-0.6345,-0.5924,0.8031,217.86,
435,0.00159,-0.6219,-0.6581,0.8475,216.63,
436,0.00157,-0.6208,-0.6072,0.8236,216.2,0.815999985
437,0.00155,-0.6203,-0.6397,0.8121,216.24,
438,0.00153,-0.6145,-0.5838,0.7943,216.43,
439,0.00151,-0.6371,-0.5522,0.7587,216.43,
440,0.00148,-0.6343,-0.581,0.8045,216.38,
441,0.00146,-0.6504,-0.5637,0.7708,216.24,
442,0.00144,-0.6314,-0.6358,0.8228,216.58,
443,0.00142,-0.644,-0.6209,0.8199,217,
444,0.00139,-0.6454,-0.6457,0.834,216.75,
445,0.00137,-0.6298,-0.5836,0.7731,216.74,
446,0.00135,-0.6377,-0.6139,0.8203,216.75,
447,0.00133,-0.6348,-0.6428,0.812,219.6,
448,0.0013,-0.6367,-0.5968,0.7688,217.35,
449,0.00128,-0.6259,-0.6487,0.8273,217.09,
450,0.00126,-0.6433,-0.6457,0.8478,216.92,
451,0.00124,-0.6434,-0.6288,0.8372,217.14,
452,0.00121,-0.6305,-0.6117,0.8511,216.89,0.817099988
453,0.00119,-0.6207,-0.6211,0.7984,217.36,
454,0.00117,-0.6327,-0.6588,0.8456,217.09,0.818199992
455,0.00115,-0.6327,-0.5998,0.8567,217.01,0.822099984
456,0.00112,-0.6208,-0.6297,0.848,217.67,0.824699998
457,0.0011,-0.6388,-0.6078,0.8212,217.41,
458,0.00108,-0.6411,-0.6856,0.8463,217.93,0.826499999
459,0.00105,-0.6392,-0.6071,0.8041,217.49,
460,0.00103,-0.6601,-0.6266,0.8213,218.1,
461,0.00101,-0.6566,-0.6111,0.8066,217.69,
462,0.00098,-0.628,-0.6494,0.8355,217.9,
463,0.00096,-0.649,-0.6638,0.8305,219.26,
464,0.00094,-0.6293,-0.6408,0.8419,219.39,
465,0.00091,-0.6399,-0.6276,0.8317,217.69,0.826600015
466,0.00089,-0.6564,-0.5636,0.7693,217.9,
