case_id,n_ref,dice,size_group
soop1133,70,0.5233644859813084,SMALL
soop1157,194659,0.7843810253908519,LARGE
soop1166,85742,0.9523152844101523,LARGE
soop1266,367260,0.147695939328495,LARGE
soop1344,971,0.9104258443465492,MEDIUM
soop1412,93915,0.8527233192497392,LARGE
soop1429,81613,0.7347789131949104,LARGE
soop1458,73865,0.7605458549244005,LARGE
soop1488,1645353,0.532507877060282,LARGE
soop1532,5078,0.9325177584846093,LARGE
soop1590,3246195,0.9624528561854223,LARGE
soop1737,98433,0.5223076923076924,LARGE
r001s001,89056,0.8034391632858153,LARGE
r001s004,32931,0.8068042653603752,LARGE
r001s005,25816,0.8505921204854757,LARGE
r001s007,3194,0.701165267510337,LARGE
r001s008,1686,0.14521452145214522,MEDIUM
r001s009,6111,0.6219924164081351,LARGE
r001s010,79902,0.8486878509954436,LARGE
r001s015,4796,0.8380839739798935,LARGE
r001s023,12,0.16,SMALL
r001s027,966,0.8297389330306469,MEDIUM
r001s034,1947,0.7722448979591837,MEDIUM
r002s002,22301,0.9035952760021861,LARGE
r002s003,2830,0.7507679705099324,MEDIUM
r003s004,99446,0.9108851385795927,LARGE
r003s008,100640,0.9070864195183175,LARGE
r003s009,30391,0.9114833362113625,LARGE
r003s013,5249,0.8557810830799573,LARGE
r004s003,37139,0.41440358223806956,LARGE
r004s024,40006,0.8696911683208222,LARGE
r004s025,16058,0.35556889822876014,LARGE
r005s016,1064,0.819658475635152,MEDIUM
r005s026,50,0.4195121951219512,SMALL
r005s049,12469,0.8283250183702673,LARGE
r005s076,808,0.5149253731343284,MEDIUM
r005s079,47381,0.8943788757751551,LARGE
r005s080,1287,0.8581449727201871,MEDIUM
r005s081,11133,0.8592436121379534,LARGE
r005s085,3584,0.6920702754036088,LARGE
r009s002,329,0.8826291079812206,SMALL
r009s004,75692,0.8569877104177459,LARGE
r009s017,1061,0.4397370343316289,MEDIUM
r009s018,335,0.6550387596899225,SMALL
r009s029,6460,0.7292797006548176,LARGE
r009s035,28,0.0,SMALL
r009s043,1042,0.6947723440134908,MEDIUM
r009s044,32368,0.6364252671877493,LARGE
r009s064,5258,0.8247799368875602,LARGE
r009s079,64,0.17486338797814208,SMALL
r009s088,12481,0.26017590509306604,LARGE
r009s102,2099,0.8404588112617309,MEDIUM
r009s110,1462,0.5419847328244275,MEDIUM
r009s113,1032,0.2134905042567125,MEDIUM
