case_id,n_ref,dice,size_group
r035s011,5705,0.7879009278877768,LARGE
r035s015,389017,0.7619094022329259,LARGE
r038s001,1508,0.513315322269394,MEDIUM
r038s008,25843,0.6411165000494903,LARGE
r038s016,4241,0.827787352512263,LARGE
r038s019,59714,0.7241402197927235,LARGE
r038s023,1415,0.6666666666666666,MEDIUM
r038s033,5739,0.7849714232174646,LARGE
r038s036,11559,0.6932340705058025,LARGE
r038s037,2362,0.7841796875,MEDIUM
r038s046,12795,0.6931533093098572,LARGE
r038s048,40397,0.7532192679146298,LARGE
r038s051,46905,0.5247593806667596,LARGE
r038s053,143656,0.8198871242596474,LARGE
r038s061,136610,0.56515875265043,LARGE
r038s066,17301,0.8718505647263249,LARGE
r038s075,6064,0.2857142857142857,LARGE
r038s077,80532,0.8105737236581185,LARGE
r038s097,1974,0.22759856630824374,MEDIUM
r039s001,555,0.8164493480441324,MEDIUM
r040s001,1083,0.7007454739084132,MEDIUM
r040s002,838,0.8555917480998915,MEDIUM
r040s009,5239,0.6368005803935793,LARGE
r040s011,9216,0.8549386192138755,LARGE
r040s015,112257,0.8643857341316188,LARGE
r040s022,1349,0.8905964141968533,MEDIUM
r040s028,135543,0.8638956136391613,LARGE
r040s030,236766,0.8932855784749397,LARGE
r040s033,43848,0.8520570644434663,LARGE
r040s046,310,0.7963636363636364,SMALL
r040s058,238,0.42248062015503873,SMALL
r040s068,166648,0.8676062553069152,LARGE
r040s069,53868,0.8741226378711917,LARGE
r040s076,132079,0.9263323435867945,LARGE
r040s078,4700,0.8488490758589409,LARGE
r041s073,498,0.629156010230179,SMALL
r042s003,1247,0.712059064807219,MEDIUM
r042s006,46024,0.7993865105352209,LARGE
r042s008,118441,0.919790589995042,LARGE
r042s010,11311,0.7548367194041691,LARGE
r042s014,352,0.7054908485856906,SMALL
r042s030,4315,0.6929966231096756,LARGE
r042s034,1377,0.3784291619691845,MEDIUM
r046s003,11280,0.9016978667827601,LARGE
r046s005,283799,0.8906257031365515,LARGE
r046s006,1903,0.8058274527657637,MEDIUM
r046s007,2437,0.8972972972972973,MEDIUM
r047s006,712,0.8447387785136129,MEDIUM
r047s009,1031,0.3053741838272225,MEDIUM
r047s017,6014,0.6834381551362684,LARGE
r047s018,55118,0.8659110756730075,LARGE
r047s025,7396,0.7090987494609745,LARGE
r047s028,3275,0.5314429453464441,LARGE
r047s040,709,0.8386050283860503,MEDIUM
r047s048,1314,0.4201023171832681,MEDIUM
r048s003,40622,0.9083083058740562,LARGE
r048s011,746,0.0,MEDIUM
r048s014,764,0.906721536351166,MEDIUM
r048s020,715,0.7532258064516129,MEDIUM
r048s021,34681,0.7928223493908013,LARGE
r048s028,92374,0.8962951350786434,LARGE
r048s029,348,0.7687861271676301,SMALL
r048s030,141,0.0,SMALL
r048s035,5392,0.6826062639821029,LARGE
r048s039,1265,0.7689210950080515,MEDIUM
r049s004,68,0.41638225255972694,SMALL
r049s007,515,0.7453271028037384,MEDIUM
r049s013,8653,0.8897431417088939,LARGE
r049s016,363,0.3424657534246575,SMALL
r049s018,51,0.0,SMALL
r049s023,9012,0.8951594402385868,LARGE
r049s025,109,0.0,SMALL
r049s026,220,0.2127659574468085,SMALL
r050s003,32,0.0,SMALL
r050s008,122,0.0,SMALL
r050s014,117,0.5714285714285714,SMALL
r052s002,1335,0.8710155670867309,MEDIUM
r052s007,895,0.7158931082981715,MEDIUM
r052s008,114497,0.8982375546623084,LARGE
r052s014,37726,0.9037691199217356,LARGE
r052s026,84629,0.8240304089763395,LARGE
r053s042,15,0.35443037974683544,SMALL
r053s053,2608,0.6238656987295825,MEDIUM
r056s003,870,0.8035160289555325,MEDIUM
r056s008,33759,0.8614822859121457,LARGE
r056s017,1361,0.0,MEDIUM
r057s040,97811,0.9353470391311195,LARGE
r057s043,42298,0.9379331229108189,LARGE
r057s046,151197,0.9354129841299376,LARGE
r057s048,679,0.35003935974809763,MEDIUM
r058s051,379,0.46048109965635736,SMALL
r058s054,54701,0.7602261979823455,LARGE
r058s059,11859,0.6640177632347786,LARGE
