case_id,n_ref,dice,size_group
r040s038,16943,0.8171682670619321,LARGE
r040s044,190818,0.9295619981625342,LARGE
r040s050,86213,0.6374488910431308,LARGE
r040s051,121,0.4057971014492754,SMALL
r040s053,98757,0.8296382663103394,LARGE
r040s061,289688,0.7941298200330698,LARGE
r040s066,385,0.8166915052160953,SMALL
r040s073,4229,0.8143081408387531,LARGE
r040s077,21172,0.8493391651611676,LARGE
r040s081,122334,0.8305650668734984,LARGE
r042s002,5211,0.7335881294964028,LARGE
r042s005,506,0.7774086378737541,MEDIUM
r042s012,24646,0.6783745866319271,LARGE
r042s018,128616,0.9242262454658524,LARGE
r042s029,29186,0.8286904451965634,LARGE
r042s031,17997,0.8247480246810174,LARGE
r042s033,9102,0.8316985645933014,LARGE
r042s035,6644,0.40870035856843245,LARGE
r042s036,419,0.6361365528726062,SMALL
r044s003,34602,0.7582862495090189,LARGE
r045s002,9067,0.852270134610997,LARGE
r046s009,133753,0.8899751483908069,LARGE
r047s002,83603,0.9237310184966177,LARGE
r047s010,17670,0.38983075428190217,LARGE
r047s027,13404,0.8695948762648273,LARGE
r047s032,194121,0.9404602859826741,LARGE
r047s035,85705,0.8622559174857848,LARGE
r047s037,34646,0.8691620827929579,LARGE
r047s039,5772,0.3487567923596246,LARGE
r047s042,7117,0.45269049402846945,LARGE
r047s043,1744,0.34893617021276596,MEDIUM
r047s044,21024,0.8413641033350874,LARGE
r048s002,247886,0.9125735105144602,LARGE
r048s004,48491,0.9084552929616797,LARGE
r048s005,5574,0.9130359010108051,LARGE
r048s009,94041,0.8291638386754486,LARGE
r048s013,5710,0.6020828287720997,LARGE
r048s018,81789,0.9226172171905008,LARGE
r048s027,1495,0.6933788007956806,MEDIUM
r048s033,251,0.7235621521335807,SMALL
r048s041,7907,0.838420438494135,LARGE
r048s042,2244,0.7405930725143285,MEDIUM
r048s043,2475,0.4081508515815085,MEDIUM
r049s009,23,0.02165506573859242,SMALL
r049s011,830,0.15521064301552107,MEDIUM
r049s014,505,0.21411764705882352,MEDIUM
r049s034,115,0.5955056179775281,SMALL
r050s006,61,0.0,SMALL
r050s007,8708,0.8004320172806912,LARGE
r050s009,66,0.2916666666666667,SMALL
r050s015,129,0.26666666666666666,SMALL
r052s013,364,0.6264150943396226,SMALL
r052s017,33309,0.35539651336621425,LARGE
r052s022,81600,0.8711552629155539,LARGE
r052s029,715,0.7033689400164339,MEDIUM
r052s031,21093,0.6423589488105617,LARGE
r056s009,2120,0.7584527995672167,MEDIUM
r056s016,79092,0.8794646057201692,LARGE
r057s044,15651,0.6284392694792248,LARGE
r058s034,11653,0.5925215066662097,LARGE
r058s037,99497,0.7968109382545379,LARGE
r058s039,119536,0.8342495331684299,LARGE
r058s048,37,0.0,SMALL
r058s050,14585,0.7467923989141306,LARGE
r058s056,41898,0.671149038875959,LARGE
r058s058,520,0.23403263403263402,MEDIUM
r058s060,31041,0.7191587199879387,LARGE
r058s061,17948,0.7567553839902479,LARGE
r058s062,24881,0.8092761016209685,LARGE
r059s001,8224,0.735897312165227,LARGE
r059s007,200605,0.8220964180697551,LARGE
r059s008,230542,0.9448250252890636,LARGE
r059s019,4162,0.7617386248001163,LARGE
r059s020,223,0.8211920529801324,SMALL
r059s023,711,0.6613372093023255,MEDIUM
r059s024,44497,0.8449546354718371,LARGE
r059s025,738,0.5651793525809273,MEDIUM
r059s032,1005,0.7836065573770492,MEDIUM
r059s033,26159,0.8921993280168401,LARGE
r059s034,1916,0.8119148936170213,MEDIUM
r059s037,3278,0.6295264623955432,LARGE
r059s040,4805,0.7008910759409496,LARGE
r061s001,8232,0.8982931135962331,LARGE
r061s002,1717,0.8828877005347594,MEDIUM
r061s004,2774,0.8335583413693346,MEDIUM
r061s006,138,0.03755868544600939,SMALL
r061s009,72942,0.853246569180239,LARGE
r061s011,2640,0.5248704663212436,MEDIUM
r061s012,17955,0.8389799533275227,LARGE
r062s007,85352,0.8028217993939093,LARGE
r064s006,4319,0.20177796154641306,LARGE
r064s009,51855,0.8304999744127731,LARGE
r065s002,0,0.0,EMPTY
r065s006,338,0.0,SMALL
r067s019,3023,0.0904675166970249,LARGE
r067s026,33038,0.8889769902868209,LARGE
r067s027,2043,0.0,MEDIUM
r067s028,112932,0.8322298301143337,LARGE
r067s029,24077,0.4376026737664986,LARGE
r067s033,35805,0.8633396735040162,LARGE
r067s035,7941,0.0057406714089604394,LARGE
r067s039,9697,0.15626000640409862,LARGE
r069s003,461,0.0331225534477567,SMALL
r069s008,1443,0.8594377510040161,MEDIUM
r069s009,15409,0.8282144716293597,LARGE
r069s021,27509,0.719132182945217,LARGE
r069s026,108412,0.8208540394533063,LARGE
