case_id,n_ref,dice,size_group
r048s033,251,0.802547770700637,SMALL
r048s041,7907,0.840595630416209,LARGE
r048s042,2244,0.747568093385214,MEDIUM
r048s043,2475,0.40964610084559977,MEDIUM
r049s009,23,0.02585410895660203,SMALL
r049s011,830,0.1631753031973539,MEDIUM
r049s014,505,0.24787363304981774,MEDIUM
r049s034,115,0.6033519553072626,SMALL
r050s006,61,0.0,SMALL
r050s007,8708,0.8239533905940297,LARGE
r050s009,66,0.20952380952380953,SMALL
r050s015,129,0.2684563758389262,SMALL
r052s013,364,0.6518518518518519,SMALL
r052s017,33309,0.32207779018990557,LARGE
r052s022,81600,0.8762814943527367,LARGE
r052s029,715,0.7061812023708721,MEDIUM
r052s031,21093,0.7049914550061878,LARGE
r056s009,2120,0.7969620253164557,MEDIUM
r056s016,79092,0.8822631472054613,LARGE
r057s044,15651,0.6782789249048333,LARGE
r058s034,11653,0.5986826707679963,LARGE
r058s037,99497,0.8079428755563235,LARGE
r058s039,119536,0.8339056434756644,LARGE
r058s048,37,0.0,SMALL
r058s050,14585,0.7518457983430085,LARGE
r058s056,41898,0.6758149516065459,LARGE
r058s058,520,0.20162224797219003,MEDIUM
r058s060,31041,0.7086898649933447,LARGE
r058s061,17948,0.778068303094984,LARGE
r058s062,24881,0.814797273296233,LARGE
r059s001,8224,0.8232780432949114,LARGE
r059s007,200605,0.7924139172754702,LARGE
r059s008,230542,0.9466037921715257,LARGE
r059s019,4162,0.7584187408491947,LARGE
r059s020,223,0.8103448275862069,SMALL
r059s023,711,0.7019299499642602,MEDIUM
r059s024,44497,0.8513486442854954,LARGE
r059s025,738,0.5873873873873874,MEDIUM
r059s032,1005,0.78938819707634,MEDIUM
r059s033,26159,0.8933930300096805,LARGE
r059s034,1916,0.8141490287039722,MEDIUM
r059s037,3278,0.6210191082802548,LARGE
r059s040,4805,0.6872057042916723,LARGE
r061s001,8232,0.896551724137931,LARGE
r061s002,1717,0.8879892037786775,MEDIUM
r061s004,2774,0.833750722404161,MEDIUM
r061s006,138,0.049019607843137254,SMALL
r061s009,72942,0.8646319928865734,LARGE
r061s011,2640,0.5433436532507739,MEDIUM
r061s012,17955,0.8436045851776189,LARGE
r062s007,85352,0.81045547977907,LARGE
r064s006,4319,0.19237976264834478,LARGE
r064s009,51855,0.7990986306118911,LARGE
r065s002,0,0.0,EMPTY
r065s006,338,0.0,SMALL
r067s019,3023,0.08952496954933009,LARGE
r067s026,33038,0.8851990824433743,LARGE
r067s027,2043,0.0,MEDIUM
r067s028,112932,0.832459057564477,LARGE
r067s029,24077,0.44051600573339705,LARGE
r067s033,35805,0.8652127279227744,LARGE
r067s035,7941,0.0060082613593691325,LARGE
r067s039,9697,0.15705051472348575,LARGE
r069s003,461,0.061783617556611686,SMALL
r069s008,1443,0.8600657654366094,MEDIUM
r069s009,15409,0.8599534966911108,LARGE
r069s021,27509,0.7382992225924163,LARGE
r069s026,108412,0.8401677799587144,LARGE
r070s003,1122,0.8470394736842105,MEDIUM
r070s008,4750,0.7913971267747627,LARGE
r070s010,15743,0.7065782111741667,LARGE
r071s010,4788,0.38992956691143416,LARGE
r071s014,7235,0.6156665869790422,LARGE
r071s016,5015,0.573820395738204,LARGE
r071s017,31453,0.8753602766924998,LARGE
r071s026,2336,0.8450570342205324,MEDIUM
soop0019,25708,0.06307657691442287,LARGE
soop0148,2245123,0.913251664128359,LARGE
soop0192,12721,0.5477442355536177,LARGE
